"Coach","Year","Rating","Rank"
"Clark D. Shaughnessy",1917,1503.65636875125,71
"Clark D. Shaughnessy",1918,1512.53416297447,33
"Clark D. Shaughnessy",1919,1534.59532380347,14
"Clark D. Shaughnessy",1920,1568.20705292513,6
"Clark D. Shaughnessy",1922,1503.70575522655,68
"Clark D. Shaughnessy",1923,1520.445826926,26
"Clark D. Shaughnessy",1924,1558.37730843097,8
"Clark D. Shaughnessy",1925,1599.27160554903,1
"Clark D. Shaughnessy",1926,1550.09639357293,11
"Clark D. Shaughnessy",1940,1581.22511690699,11
"Clark D. Shaughnessy",1941,1556.19328863408,18
"Clark D. Shaughnessy",1942,1562.54418639004,15
"Clark D. Shaughnessy",1943,1507.00876632828,62
"Clark D. Shaughnessy",1944,1470.92781695655,1072
"Clark D. Shaughnessy",1945,1435.76543587121,1108
"Clark D. Shaughnessy",1946,1428.48223432819,1123
"Clark D. Shaughnessy",1965,1468.31272985821,1361
"Clark Van Galder",1952,1529.06622402869,34
"Clark Van Galder",1953,1509.05877287333,57
"Clark Van Galder",1954,1524.93331162281,34
"Clark Van Galder",1955,1535.08172770305,30
"Clark Van Galder",1956,1552.1139889758,26
"Clark Van Galder",1957,1563.27594239491,18
"Clark Van Galder",1958,1544.58279870801,29
"Claude E. ""Tiny"" Thornhill",1933,1532.18912177301,22
"Claude E. ""Tiny"" Thornhill",1934,1570.09322996724,9
"Claude E. ""Tiny"" Thornhill",1935,1579.89293932854,8
"Claude E. ""Tiny"" Thornhill",1936,1541.0522008159,22
"Claude E. ""Tiny"" Thornhill",1937,1554.40595417437,18
"Claude E. ""Tiny"" Thornhill",1938,1506.89866686429,63
"Claude E. ""Tiny"" Thornhill",1939,1441.72894942134,1017
"Claude Gibson",1970,1493.69837594281,1355
"Claude Gibson",1971,1454.31914620426,1464
"Claude Gibson",1972,1435.1948650577,1485
"Claude Gilbert",1973,1547.09104125699,26
"Claude Gilbert",1974,1557.60401097765,23
"Claude Gilbert",1975,1577.75548613338,22
"Claude Gilbert",1976,1590.29231672607,16
"Claude Gilbert",1977,1600.51888877185,11
"Claude Gilbert",1978,1529.94234878695,51
"Claude Gilbert",1979,1559.39033065544,26
"Claude Gilbert",1980,1499.82447420039,1376
"Claude J. Hunt",1917,1490.29117483217,593
"Claude J. Hunt",1919,1506.99857612127,54
"Claude J. Rothgeb",1906,1509.76236349495,37
"Claude J. Rothgeb",1907,1496.53057586575,314
"Claude J. Rothgeb",1908,1487.23008213125,411
"Claude J. Rothgeb",1909,1490.64566186397,418
"Claude J. Rothgeb",1928,1456.82511351945,849
"Claude Simons, Jr.",1942,1503.44595523907,80
"Claude Simons, Jr.",1943,1523.30236285308,37
"Claude Simons, Jr.",1944,1523.56395747893,37
"Claude Simons, Jr.",1945,1486.29221571237,1047
"Clay Helton",2013,1565.46927183934,39
"Clay Helton",2015,1556.78403089898,46
"Clay Stapleton",1958,1454.98992271499,1298
"Clay Stapleton",1959,1472.13927951798,1284
"Clay Stapleton",1960,1495.36688686168,1234
"Clay Stapleton",1961,1486.56853368615,1283
"Clay Stapleton",1962,1491.24812404157,1285
"Clay Stapleton",1963,1478.10227231094,1327
"Clay Stapleton",1964,1426.57133130459,1384
"Clay Stapleton",1965,1453.65286129048,1379
"Clay Stapleton",1966,1418.59636108581,1403
"Clay Stapleton",1967,1403.14102322219,1421
"Clayton T. Teetzel",1909,1482.1363107258,447
"Clayton T. Teetzel",1910,1467.64934376657,487
"Clayton T. Teetzel",1911,1486.15309716105,483
"Clayton T. Teetzel",1912,1501.60514639293,93
"Clayton T. Teetzel",1913,1500.72664178442,118
"Clayton T. Teetzel",1914,1489.50319381318,534
"Clayton T. Teetzel",1915,1473.96180087856,588
"Clem Crowe",1945,1448.94749577343,1104
"Cleo A. O'Donnell",1916,1483.91864834488,591
"Cleo A. O'Donnell",1917,1461.27339476344,641
"Cleve Bryant",1985,1428.68331325776,1676
"Cleve Bryant",1986,1386.72038522146,1705
"Cleve Bryant",1987,1363.53572957004,1718
"Cleve Bryant",1988,1417.61838726751,1713
"Cleve Bryant",1989,1389.7015483934,1731
"Clifford Douglas ""Pop"" Bliss",1893,1519.71225631668,5
"Clifford Douglas ""Pop"" Bliss",1895,1537.93385719682,2
"Clifton ""Cliff"" Speegle",1955,1467.58553257215,1245
"Clifton ""Cliff"" Speegle",1956,1425.75532881319,1283
"Clifton ""Cliff"" Speegle",1957,1475.28767582,1256
"Clifton ""Cliff"" Speegle",1958,1514.74473442774,53
"Clifton ""Cliff"" Speegle",1959,1501.34718896335,94
"Clifton ""Cliff"" Speegle",1960,1465.96106565435,1314
"Clifton ""Cliff"" Speegle",1961,1473.46447349938,1312
"Clifton ""Cliff"" Speegle",1962,1473.89062690161,1327
"Clint Bowen",2014,1454.12215240984,2065
"Clinton L. ""Clint"" Hare",1890,1510,1
"Clinton Young",1913,NA,NA
"Clive H. Rush",1960,1453.86378064099,1325
"Clive H. Rush",1961,1454.07415994663,1334
"Clive H. Rush",1962,1463.73717077924,1337
"Clyde B. Smith",1948,1455.40061941953,1153
"Clyde B. Smith",1949,1414.99601665451,1182
"Clyde B. Smith",1950,1416.08853834127,1196
"Clyde B. Smith",1951,1412.72208213242,1221
"Clyde B. Smith",1952,1471.66348194978,1197
"Clyde B. Smith",1953,1469.13500084569,1217
"Clyde B. Smith",1954,1477.41314091705,1213
"Clyde Lee",1948,1491.35095851141,1073
"Clyde Lee",1949,1493.22967686119,1079
"Clyde Lee",1950,1474.33024980173,1160
"Clyde Lee",1951,1484.08823077669,1161
"Clyde Lee",1952,1538.23350046609,26
"Clyde Lee",1953,1508.89915001256,58
"Clyde Lee",1954,1499.94656643834,978
"Clyde Littlefield",1927,1513.79377440572,40
"Clyde Littlefield",1928,1551.04530106507,12
"Clyde Littlefield",1929,1560.26547635166,11
"Clyde Littlefield",1930,1593.56656747035,8
"Clyde Littlefield",1931,1569.6085704233,11
"Clyde Littlefield",1932,1598.47098822675,4
"Clyde Littlefield",1933,1530.81132441937,24
"Clyde Williams",1907,1492.95795236838,346
"Clyde Williams",1908,1488.34005943323,407
"Clyde Williams",1909,1463.46953749405,467
"Clyde Williams",1910,1457.99323736855,492
"Clyde Williams",1911,1473.73930854999,506
"Clyde Williams",1912,1473.0536774435,521
"Clyde Wilson",1912,NA,NA
"Clyde Wilson",1913,NA,NA
"Clyde Wilson",1914,1489.72476758593,532
"Clyde Wilson",1915,1482.81761801252,574
"Cmdr. John E. Whelchel",1942,1501.49162492125,94
"Cmdr. John E. Whelchel",1943,1532.55363665217,28
"Cmdr. Joseph M. ""Joe"" Reeves",1907,1531.42024170592,11
"Cmdr. Oscar E. Hagberg",1944,1523.23487055648,38
"Cmdr. Oscar E. Hagberg",1945,1546.09188006328,19
"Coach Clancey",1907,NA,NA
"Coach McFadden",1903,1499.55589287262,147
"Colbert Searles",1899,1489.98345066029,173
"Colbert Searles",1900,1492.48758799522,184
"Conrad Eugene Van Gent",1916,1535.41582882894,16
"Conrad Eugene Van Gent",1921,1510.16054225161,43
"Corky Nelson",1982,1429.63452057445,1631
"Corky Nelson",1983,1459.58865507842,1626
"Corky Nelson",1984,1432.21373837057,1665
"Corky Nelson",1985,1409.57803076493,1684
"Corky Nelson",1986,1435.03645293067,1689
"Corky Nelson",1987,1434.26005236918,1707
"Corky Nelson",1988,1484.2631109988,1639
"Corky Nelson",1989,1475.76234070137,1679
"Corky Nelson",1990,1489.51928805294,1656
"Craig Bohl",2014,1445.50718677771,2079
"Craig Bohl",2015,1408.72305061431,2124
"Craig Cirbus",1995,1480.35473716481,1745
"Craig Cirbus",1996,1466.84840771613,1775
"Craig Cirbus",1997,1448.46349895506,1812
"Craig Cirbus",1998,1452.45556192735,1818
"Craig Cirbus",1999,1381.85327653223,1872
"Craig Cirbus",2000,1366.19693457019,1886
"Craig Fertig",1976,1434.1797846049,1544
"Craig Fertig",1977,1406.90672987356,1563
"Craig Fertig",1978,1414.9431988462,1582
"Craig Fertig",1979,1378.03871170131,1605
"Curley Hallman",1988,1562.83090612069,27
"Curley Hallman",1989,1532.66407176435,48
"Curley Hallman",1990,1543.56538911345,43
"Curley Hallman",1991,1523.92487174436,59
"Curley Hallman",1992,1445.17615936909,1756
"Curley Hallman",1993,1472.97637160638,1734
"Curley Hallman",1994,1468.02724036429,1754
"Curtis Johnson",2012,1416.64889855227,2064
"Curtis Johnson",2013,1438.65564493115,2064
"Curtis Johnson",2014,1409.89457478565,2109
"Curtis Johnson",2015,1395.14947363523,2133
"D. John Markey",1902,NA,NA
"D. John Markey",1903,NA,NA
"D. John Markey",1904,NA,NA
"D. Leo Daley",1927,1499.84296631737,588
"D. Robert Ingalls",1952,1519.71225631668,47
"D. Robert Ingalls",1953,1524.14986591279,38
"D. Robert Ingalls",1954,1507.23393663635,63
"D. Robert Ingalls",1955,1515.23458689541,49
"D. Robert Ingalls",1956,1530.25417728321,36
"D. Robert Ingalls",1957,1520.89797084731,46
"D. Robert Ingalls",1958,1524.74248620202,42
"D. Robert Ingalls",1959,1517.17311907088,52
"D. Robert Ingalls",1960,1522.71098700011,46
"D. Robert Ingalls",1961,1487.19677904177,1282
"D. Robert Ingalls",1962,1491.2519650174,1284
"D. Robert Ingalls",1963,1473.62470538593,1333
"D.A. McDaniel",1903,1491.7973529094,263
"D.F. Edwards",1898,1528.85914754702,5
"D.J. Durkin",2014,1528.14455491011,77
"D.M. Balliet",1892,1519.43278790048,4
"D.M. Balliet",1893,1502.40405626598,26
"D.M. Balliet",1894,1492.79301616713,54
"D.M. Balliet",1895,1512.80831761265,15
"D.M. Balliet",1901,1464.33232076638,251
"D.V. Graves",1911,1482.02635758351,492
"D.V. Graves",1912,1490.94211417049,481
"D.V. Graves",1913,1503.68572698204,76
"D.V. Graves",1914,1503.13555685682,77
"D.V. Graves",1918,1502.11206382399,87
"Dabo Swinney",2008,1506.25952959737,89
"Dabo Swinney",2009,1540.30423440324,49
"Dabo Swinney",2010,1506.05168176507,93
"Dabo Swinney",2011,1556.43993657958,41
"Dabo Swinney",2012,1616.42295294687,15
"Dabo Swinney",2013,1636.81733866488,13
"Dabo Swinney",2014,1641.51376065718,8
"Dabo Swinney",2015,1700.96777333019,3
"Dale S. Hall",1959,1500.17765732959,136
"Dale S. Hall",1960,1510.76763833197,61
"Dale S. Hall",1961,1479.60594595341,1302
"Dallas ""Dal"" Ward",1948,1475.20268865256,1123
"Dallas ""Dal"" Ward",1949,1449.30916674667,1171
"Dallas ""Dal"" Ward",1950,1474.48190079217,1158
"Dallas ""Dal"" Ward",1951,1526.93065971313,39
"Dallas ""Dal"" Ward",1952,1526.73211794286,35
"Dallas ""Dal"" Ward",1953,1535.21465759654,31
"Dallas ""Dal"" Ward",1954,1549.19847247072,23
"Dallas ""Dal"" Ward",1955,1540.13134014004,29
"Dallas ""Dal"" Ward",1956,1564.07913766854,20
"Dallas ""Dal"" Ward",1957,1554.64416470676,20
"Dallas ""Dal"" Ward",1958,1542.59612159885,30
"Dan A. Killian",1904,1489.04188659153,299
"Dan A. Killian",1905,1520.69054031079,21
"Dan A. Killian",1906,1504.81895213027,54
"Dan Boisture",1967,1490.26478522723,1341
"Dan Boisture",1968,1502.57941600008,72
"Dan Boisture",1969,1500.46570052051,92
"Dan Boisture",1970,1510.27229026269,53
"Dan Boisture",1971,1496.92500764022,1346
"Dan Boisture",1972,1489.91629742424,1401
"Dan Boisture",1973,1493.28555311877,1399
"Dan Devine",1955,1527.99108237415,37
"Dan Devine",1956,1544.9055569738,31
"Dan Devine",1957,1566.09545671664,17
"Dan Devine",1958,1553.52737324432,22
"Dan Devine",1959,1539.06354423659,30
"Dan Devine",1960,1602.0079828928,5
"Dan Devine",1961,1607.66911264526,6
"Dan Devine",1962,1640.98980587409,4
"Dan Devine",1963,1614.54523093158,5
"Dan Devine",1964,1582.67871309738,10
"Dan Devine",1965,1592.07829416411,11
"Dan Devine",1966,1587.0052658716,16
"Dan Devine",1967,1584.68778823367,12
"Dan Devine",1968,1597.64264403087,11
"Dan Devine",1969,1620.7924833474,7
"Dan Devine",1970,1561.65486666635,25
"Dan Devine",1975,1557.56803419947,28
"Dan Devine",1976,1590.01034900803,17
"Dan Devine",1977,1638.25483786339,7
"Dan Devine",1978,1641.5148103671,6
"Dan Devine",1979,1616.39505477447,12
"Dan Devine",1980,1641.64739613372,11
"Dan Enos",2010,1421.52788265126,2024
"Dan Enos",2011,1382.82453443224,2062
"Dan Enos",2012,1444.14667615357,2045
"Dan Enos",2013,1478.00581594876,2017
"Dan Enos",2014,1485.94444771315,2010
"Dan Hawkins",2001,1533.23819388577,56
"Dan Hawkins",2002,1603.79184062609,17
"Dan Hawkins",2003,1647.46216463663,8
"Dan Hawkins",2004,1663.8705060215,4
"Dan Hawkins",2005,1630.05375675961,10
"Dan Hawkins",2006,1521.35785695152,66
"Dan Hawkins",2007,1507.6156519974,85
"Dan Hawkins",2008,1484.67308732443,1906
"Dan Hawkins",2009,1452.98157467474,1981
"Dan Hawkins",2010,1465.33051978706,1978
"Dan Henning",1994,1535.44179834674,46
"Dan Henning",1995,1490.47590677574,1717
"Dan Henning",1996,1479.51384274275,1757
"Dan McCarney",1995,1462.93104191306,1772
"Dan McCarney",1996,1421.00529455812,1812
"Dan McCarney",1997,1389.71989929224,1843
"Dan McCarney",1998,1404.21661243806,1853
"Dan McCarney",1999,1414.72981944236,1866
"Dan McCarney",2000,1508.60120143074,80
"Dan McCarney",2001,1518.40926911324,72
"Dan McCarney",2002,1514.42231205072,80
"Dan McCarney",2003,1435.28014784359,1905
"Dan McCarney",2004,1485.82747260083,1849
"Dan McCarney",2005,1516.91473898447,72
"Dan McCarney",2006,1476.76580886547,1896
"Dan McCarney",2011,1463.44040325082,2007
"Dan McCarney",2012,1421.55296869523,2056
"Dan McCarney",2013,1499.77669270069,1842
"Dan McCarney",2014,1465.76986954493,2052
"Dan McCarney",2015,1403.44108484454,2128
"Dan McGugin",1904,1528.8262560092,15
"Dan McGugin",1905,1561.58059734064,6
"Dan McGugin",1906,1580.27756855717,3
"Dan McGugin",1907,1584.10623036399,2
"Dan McGugin",1908,1565.90843016752,3
"Dan McGugin",1909,1561.34269536604,3
"Dan McGugin",1910,1580.40862286233,1
"Dan McGugin",1911,1576.55381133053,1
"Dan McGugin",1912,1585.17305945237,1
"Dan McGugin",1913,1550.86214072445,7
"Dan McGugin",1914,1500.52077548407,124
"Dan McGugin",1915,1531.1892529625,15
"Dan McGugin",1916,1550.05232190708,9
"Dan McGugin",1917,1537.05243466628,10
"Dan McGugin",1919,1558.4677758585,6
"Dan McGugin",1920,1539.79589337085,17
"Dan McGugin",1921,1584.23469420434,5
"Dan McGugin",1922,1612.20832595075,2
"Dan McGugin",1923,1593.66246646126,2
"Dan McGugin",1924,1582.22573094955,3
"Dan McGugin",1925,1557.83408732916,9
"Dan McGugin",1926,1579.56493683771,6
"Dan McGugin",1927,1598.13964120207,4
"Dan McGugin",1928,1581.22709411558,4
"Dan McGugin",1929,1581.07880683362,6
"Dan McGugin",1930,1586.77368909876,9
"Dan McGugin",1931,1566.32210057855,14
"Dan McGugin",1932,1598.40631699579,5
"Dan McGugin",1933,1581.20464066479,10
"Dan McGugin",1934,1560.43158650393,13
"Dan Mullen",2009,1491.06762967084,1894
"Dan Mullen",2010,1539.69020328002,49
"Dan Mullen",2011,1524.80156434036,67
"Dan Mullen",2012,1540.58353714736,58
"Dan Mullen",2013,1554.24800117129,47
"Dan Mullen",2014,1582.57658580251,33
"Dan Mullen",2015,1593.52873543051,22
"Dan Simrell",1982,1500.09454496396,124
"Dan Simrell",1983,1541.00716446637,40
"Dan Simrell",1984,1569.81693464162,26
"Dan Simrell",1985,1495.78655657053,1563
"Dan Simrell",1986,1523.69847453142,52
"Dan Simrell",1987,1497.59934790282,1565
"Dan Simrell",1988,1503.91925578757,78
"Dan Simrell",1989,1506.39962146682,77
"Dana Bible",2012,1494.16483981277,1933
"Dana Dimel",1997,1499.77462686312,1620
"Dana Dimel",1998,1535.17999622825,51
"Dana Dimel",1999,1547.48052444549,40
"Dana Dimel",2000,1486.66284292377,1789
"Dana Dimel",2001,1409.30023992604,1891
"Dana Dimel",2002,1443.54968114993,1884
"Dana Holgorsen",2011,1568.15744155775,36
"Dana Holgorsen",2012,1536.30531148723,66
"Dana Holgorsen",2013,1484.80617127638,2001
"Dana Holgorsen",2014,1516.94816797891,88
"Dana Holgorsen",2015,1553.69890327178,51
"Dana M. King",1931,1491.01098481622,832
"Dana M. King",1932,1474.39234098334,887
"Dana M. King",1933,1482.62557701828,894
"Dana M. King",1934,1481.99130648966,905
"Dana Osgood & Coach Wren",1895,NA,NA
"Dana X. Bible",1916,1523.59993242422,24
"Dana X. Bible",1917,1566.68604422659,5
"Dana X. Bible",1919,1587.84700105758,1
"Dana X. Bible",1920,1592.09878719694,1
"Dana X. Bible",1921,1605.28819018363,1
"Dana X. Bible",1922,1569.86021160061,7
"Dana X. Bible",1923,1536.4980014313,18
"Dana X. Bible",1924,1534.92143015557,19
"Dana X. Bible",1925,1553.97823841165,11
"Dana X. Bible",1926,1515.95276430081,35
"Dana X. Bible",1927,1550.57682078371,11
"Dana X. Bible",1928,1535.58999566063,22
"Dana X. Bible",1929,1541.40330869364,19
"Dana X. Bible",1930,1522.47789353619,30
"Dana X. Bible",1931,1559.99139756948,17
"Dana X. Bible",1932,1591.64792619896,9
"Dana X. Bible",1933,1615.78098939742,2
"Dana X. Bible",1934,1594.39648338368,6
"Dana X. Bible",1935,1595.82566725314,6
"Dana X. Bible",1936,1603.56096070507,5
"Dana X. Bible",1937,1536.47766155875,24
"Dana X. Bible",1938,1466.64790850078,978
"Dana X. Bible",1939,1491.5004149826,938
"Dana X. Bible",1940,1555.44817186152,20
"Dana X. Bible",1941,1606.74117789685,3
"Dana X. Bible",1942,1619.03763265711,1
"Dana X. Bible",1943,1634.75919722956,1
"Dana X. Bible",1944,1594.04753670291,2
"Dana X. Bible",1945,1619.92735904954,1
"Dana X. Bible",1946,1623.22652371846,3
"Daniel A. ""Dan"" Reed",1899,1500.17660845716,89
"Daniel A. ""Dan"" Reed",1900,1499.80065588383,108
"Daniel A. ""Dan"" Reed",1903,1519.6372771025,17
"Daniel S. Martin",1902,1492.71841757332,226
"Daniel S. Martin",1903,1514.06332585469,24
"Daniel S. Martin",1904,1481.27847024333,319
"Daniel S. Martin",1905,1458.88996900721,364
"Daniel S. Martin",1906,1461.71791369644,391
"Danny Barret",2015,1396.11206561278,2132
"Danny Ford",1978,1580.56489786231,20
"Danny Ford",1979,1576.77403039706,16
"Danny Ford",1980,1543.31256720944,32
"Danny Ford",1981,1627.78183200507,12
"Danny Ford",1982,1649.10384323469,4
"Danny Ford",1983,1646.36210375212,6
"Danny Ford",1984,1609.84071427833,13
"Danny Ford",1985,1548.65031135591,32
"Danny Ford",1986,1555.86982598626,32
"Danny Ford",1987,1600.42473632338,18
"Danny Ford",1988,1625.76934136464,12
"Danny Ford",1989,1634.48461066481,9
"Danny Ford",1993,1529.95043020131,54
"Danny Ford",1994,1492.76554301199,1694
"Danny Ford",1995,1530.36717357526,52
"Danny Ford",1996,1501.48830642486,95
"Danny Ford",1997,1485.77006433408,1758
"Danny Hope",2009,1488.44774080337,1907
"Danny Hope",2010,1463.01736573144,1982
"Danny Hope",2011,1492.61592187573,1930
"Danny Hope",2012,1480.10982311556,1990
"Darrell ""Dan"" Mudra",1967,1468.89738458921,1390
"Darrell ""Dan"" Mudra",1968,1528.90193896337,42
"Darrell ""Dan"" Mudra",1974,1437.12367836856,1520
"Darrell ""Dan"" Mudra",1975,1426.16339317688,1532
"Darrell Dickey",1998,1454.41985670443,1814
"Darrell Dickey",1999,1400.12858549062,1869
"Darrell Dickey",2000,1386.24821464461,1883
"Darrell Dickey",2001,1420.35543711438,1886
"Darrell Dickey",2002,1491.04550841822,1804
"Darrell Dickey",2003,1531.668712082,65
"Darrell Dickey",2004,1531.23829420793,64
"Darrell Dickey",2005,1444.28249651274,1925
"Darrell Dickey",2006,1408.74684691882,1966
"Darrell Dickey",2015,1527.8604751802,76
"Darrell Hazell",2011,1477.92480277417,1983
"Darrell Hazell",2012,1520.58875053068,87
"Darrell Hazell",2013,1426.68054889211,2078
"Darrell Hazell",2014,1389.92535145902,2116
"Darrell Hazell",2015,1362.38489474047,2140
"Darrell Royal",1954,1520.86293811654,37
"Darrell Royal",1955,1527.74850732515,38
"Darrell Royal",1956,1513.02021590706,50
"Darrell Royal",1957,1547.17935959716,26
"Darrell Royal",1958,1561.79303361995,17
"Darrell Royal",1959,1598.63862409031,7
"Darrell Royal",1960,1605.86610845061,4
"Darrell Royal",1961,1641.15742665783,2
"Darrell Royal",1962,1657.882421553,2
"Darrell Royal",1963,1687.36906223596,1
"Darrell Royal",1964,1687.60150330876,1
"Darrell Royal",1965,1622.8700413525,4
"Darrell Royal",1966,1604.51124048444,7
"Darrell Royal",1967,1580.21524529804,13
"Darrell Royal",1968,1630.37899292282,5
"Darrell Royal",1969,1673.71691091178,3
"Darrell Royal",1970,1678.84318434464,1
"Darrell Royal",1971,1654.13672884342,4
"Darrell Royal",1972,1675.7448456376,3
"Darrell Royal",1973,1644.63473022129,8
"Darrell Royal",1974,1616.92170489154,10
"Darrell Royal",1975,1637.64340527934,7
"Darrell Royal",1976,1590.91097093299,15
"Darryl D. Rogers",1966,1500.42217937679,95
"Darryl D. Rogers",1967,1481.31426518952,1367
"Darryl D. Rogers",1968,1476.91855900059,1385
"Darryl D. Rogers",1969,1474.18324801316,1404
"Darryl D. Rogers",1970,1464.24001306338,1436
"Darryl D. Rogers",1971,1496.12777430674,1350
"Darryl D. Rogers",1972,1506.33184069507,65
"Darryl D. Rogers",1976,1474.61735414965,1501
"Darryl D. Rogers",1977,1533.79762306425,45
"Darryl D. Rogers",1978,1569.8421160911,21
"Darryl D. Rogers",1979,1533.98724592219,42
"Darryl D. Rogers",1980,1548.32011008923,29
"Darryl D. Rogers",1981,1578.97174271712,21
