Coach,Year,Rating,Rank,Team,Win,Loss,Tie,Pct,PF,PA,Delta,Job_End_Category,Job_End_Performance,avg_team_elo,resid_elo,years_coached,Max,Num_Teams
Joe Tiller,2005,1543.59926135144,46,Purdue (IN),5,6,0,0.45455,330,309,21,1,0,1507.6210686885665,35.978192662873425,14,17,2
Joe Tiller,2006,1535.85458560994,50,Purdue (IN),8,6,0,0.57143,364,374,-10,1,0,1507.6210686885665,28.233516921373393,15,17,2
Joe Tiller,2007,1543.20629298442,44,Purdue (IN),8,5,0,0.61538,446,345,101,1,0,1507.6210686885665,35.58522429585355,16,17,2
Joe Tiller,2008,1493.2184089262,1878,Purdue (IN),4,8,0,0.33333,296,301,-5,1,0,1507.6210686885665,-14.402659762366511,17,17,2
Joey Jones,2009,NA,NA,South Alabama,7,0,0,1,321,41,280,0,NA,1450.4028420207967,NA,0,6,1
Joey Jones,2010,1509.68618619509,85,South Alabama,10,0,0,1,413,130,283,0,NA,1450.4028420207967,59.283344174293234,1,6,1
Joey Jones,2011,1486.68075524509,1961,South Alabama,6,4,0,0.6,244,217,27,0,NA,1450.4028420207967,36.27791322429334,2,6,1
Joey Jones,2012,1385.61441962762,2080,South Alabama,2,11,0,0.15385,240,383,-143,0,NA,1450.4028420207967,-64.78842239317669,3,6,1
Joey Jones,2013,1436.65924735268,2066,South Alabama,6,6,0,0.5,353,302,51,0,NA,1450.4028420207967,-13.743594668116657,4,6,1
Joey Jones,2014,1450.3902191509,2072,South Alabama,6,7,0,0.46154,293,343,-50,0,NA,1450.4028420207967,-0.012622869896631528,5,6,1
Joey Jones,2015,1433.3862245534,2103,South Alabama,5,7,0,0.41667,300,447,-147,0,NA,1450.4028420207967,-17.0166174673966,6,6,1
"John ""Doc"" Holliday",2010,1477.04271352809,1961,Marshall (WV),5,7,0,0.41667,250,345,-95,0,NA,1486.0734365341855,-9.030723006095513,0,5,1
"John ""Doc"" Holliday",2011,1487.98727949252,1953,Marshall (WV),7,6,0,0.53846,284,372,-88,0,NA,1486.0734365341855,1.9138429583344987,1,5,1
"John ""Doc"" Holliday",2012,1470.07151054441,2010,Marshall (WV),5,7,0,0.41667,491,517,-26,0,NA,1486.0734365341855,-16.001925989775373,2,5,1
"John ""Doc"" Holliday",2013,1533.19464885927,65,Marshall (WV),10,4,0,0.71429,590,321,269,0,NA,1486.0734365341855,47.12121232508457,3,5,1
"John ""Doc"" Holliday",2014,1600.64908604397,26,Marshall (WV),13,1,0,0.92857,638,294,344,0,NA,1486.0734365341855,114.57564950978463,4,5,1
"John ""Doc"" Holliday",2015,1598.80467530581,20,Marshall (WV),10,3,0,0.76923,407,231,176,0,NA,1486.0734365341855,112.73123877162448,5,5,1
John Bonamego,2015,1490.66818878939,2009,Central Michigan,7,6,0,0.53846,336,286,50,0,NA,1500.8831136994957,-10.214924910105765,0,0,1
John Bunting,2001,1531.88329393541,58,North Carolina,8,5,0,0.61538,337,271,66,5,1,1520.5250355808728,11.358258354537156,0,5,1
John Bunting,2002,1476.39977066088,1843,North Carolina,3,9,0,0.25,223,421,-198,5,1,1520.5250355808728,-44.12526491999279,1,5,1
John Bunting,2003,1416.85298021784,1918,North Carolina,2,10,0,0.16667,317,459,-142,5,1,1520.5250355808728,-103.67205536303277,2,5,1
John Bunting,2004,1456.84676302571,1899,North Carolina,6,6,0,0.5,319,382,-63,5,1,1520.5250355808728,-63.67827255516272,3,5,1
John Bunting,2005,1483.74784539843,1869,North Carolina,5,6,0,0.45455,198,288,-90,5,1,1520.5250355808728,-36.77719018244284,4,5,1
John Bunting,2006,1441.39678748127,1946,North Carolina,3,9,0,0.25,216,366,-150,5,1,1520.5250355808728,-79.12824809960284,5,5,1
John L. Smith,1989,1508.94792150457,70,Idaho,9,3,0,0.75,407,314,93,NA,NA,1457.508934455903,51.43898704866706,0,18,5
John L. Smith,1990,1496.22062069102,1616,Idaho,9,4,0,0.69231,477,342,135,NA,NA,1457.508934455903,38.711686235116986,1,18,5
John L. Smith,1991,1506.44275629881,77,Idaho,6,5,0,0.54545,375,313,62,NA,NA,1457.508934455903,48.93382184290704,2,18,5
John L. Smith,1992,1523.01830596488,56,Idaho,9,3,0,0.75,466,247,219,NA,NA,1457.508934455903,65.50937150897698,3,18,5
John L. Smith,1993,1553.3571673619,30,Idaho,11,3,0,0.78571,593,353,240,NA,NA,1457.508934455903,95.84823290599707,4,18,5
John L. Smith,1994,1537.51723821279,44,Idaho,9,3,0,0.75,493,289,204,NA,NA,1457.508934455903,80.00830375688702,5,18,5
John L. Smith,1995,1484.6011249775,1732,Utah St.,4,7,0,0.36364,293,287,6,2,0,1482.7884106955432,1.812714281956687,6,18,5
John L. Smith,1996,1500.41633529991,114,Utah St.,6,5,0,0.54545,330,339,-9,2,0,1482.7884106955432,17.627924604366854,7,18,5
John L. Smith,1997,1493.15677938234,1729,Utah St.,6,6,0,0.5,389,296,93,2,0,1482.7884106955432,10.368368686796657,8,18,5
John L. Smith,1998,1508.03153370131,85,Louisville (KY),7,5,0,0.58333,473,435,38,2,0,1497.1740084460023,10.857525255307792,9,18,5
John L. Smith,1999,1506.56387345245,87,Louisville (KY),7,5,0,0.58333,443,365,78,2,0,1497.1740084460023,9.389865006447735,10,18,5
John L. Smith,2000,1547.48201477408,41,Louisville (KY),9,3,0,0.75,405,268,137,2,0,1497.1740084460023,50.30800632807768,11,18,5
John L. Smith,2001,1598.23012882716,15,Louisville (KY),11,2,0,0.84615,394,223,171,2,0,1497.1740084460023,101.0561203811576,12,18,5
John L. Smith,2002,1554.58381658694,44,Louisville (KY),7,6,0,0.53846,374,319,55,2,0,1497.1740084460023,57.409808140937685,13,18,5
John L. Smith,2003,1549.99441597112,50,Michigan St.,8,5,0,0.61538,363,293,70,5,1,1542.774048775631,7.2203671954889614,14,18,5
John L. Smith,2004,1509.8326229036,83,Michigan St.,5,7,0,0.41667,353,326,27,5,1,1542.774048775631,-32.941425872031004,15,18,5
John L. Smith,2005,1504.14880580767,97,Michigan St.,5,6,0,0.45455,372,316,56,5,1,1542.774048775631,-38.62524296796096,16,18,5
John L. Smith,2006,1472.58888357498,1903,Michigan St.,4,8,0,0.33333,302,341,-39,5,1,1542.774048775631,-70.185165200651,17,18,5
John L. Smith,2012,1468.54337288459,2014,Arkansas,4,8,0,0.33333,282,365,-83,6,0,1526.55012729908,-58.00675441448993,18,18,5
John Mumford,2003,1399.65764116075,1920,Army (NY),0,7,0,0,121,253,-132,6,0,1486.7187530864526,-87.06111192570256,0,1,2
John Mumford,2015,1392.45158683152,2134,Louisiana-Monroe,1,2,0,0.33333,71,79,-8,6,0,1463.4780673025527,-71.02648047103276,1,1,2
John Thompson,2003,1424.83226263144,1910,East Carolina (NC),1,11,0,0.08333,217,428,-211,4,1,1496.1133477004464,-71.2810850690064,0,3,2
John Thompson,2004,1401.58310429827,1939,East Carolina (NC),2,9,0,0.18182,231,439,-208,4,1,1496.1133477004464,-94.53024340217644,1,3,2
John Thompson,2012,1544.1461483467,53,Arkansas St.,1,0,0,1,17,13,4,6,0,1478.2431126016395,65.9030357450606,2,3,2
John Thompson,2013,1544.20845226927,58,Arkansas St.,1,0,0,1,23,20,3,6,0,1478.2431126016395,65.96533966763059,3,3,2
Joker Phillips,2010,1475.92276992272,1962,Kentucky,6,7,0,0.46154,406,369,37,5,1,1488.177948170961,-12.255178248241009,0,2,1
Joker Phillips,2011,1462.92411012063,2008,Kentucky,5,7,0,0.41667,190,296,-106,5,1,1488.177948170961,-25.25383805033084,1,2,1
Joker Phillips,2012,1390.43612395866,2078,Kentucky,2,10,0,0.16667,215,372,-157,5,1,1488.177948170961,-97.74182421230103,2,2,1
Jon Embree,2011,1452.37901024173,2022,Colorado,3,10,0,0.23077,257,475,-218,5,1,1517.2901794238544,-64.91116918212447,0,1,1
Jon Embree,2012,1408.00683918802,2069,Colorado,1,11,0,0.08333,214,552,-338,5,1,1517.2901794238544,-109.28334023583443,1,1,1
Jon Tenuta,2007,1507.11324411326,87,Georgia Tech,0,1,0,0,28,40,-12,6,0,1531.0374879400613,-23.92424382680133,0,0,1
June Jones,1999,1536.54700871988,47,Hawaii,9,4,0,0.69231,371,349,22,2,0,1491.2619193763362,45.28508934354386,0,15,2
June Jones,2000,1470.61304563668,1824,Hawaii,3,9,0,0.25,294,399,-105,2,0,1491.2619193763362,-20.64887373965621,1,15,2
June Jones,2001,1531.97338914457,57,Hawaii,9,3,0,0.75,483,318,165,2,0,1491.2619193763362,40.71146976823388,2,15,2
June Jones,2002,1555.52310517228,42,Hawaii,10,4,0,0.71429,502,389,113,2,0,1491.2619193763362,64.2611857959439,3,15,2
June Jones,2003,1564.66412533688,39,Hawaii,9,5,0,0.64286,486,427,59,2,0,1491.2619193763362,73.40220596054382,4,15,2
June Jones,2004,1558.01333793357,42,Hawaii,8,5,0,0.61538,467,499,-32,2,0,1491.2619193763362,66.75141855723382,5,15,2
June Jones,2005,1520.95531388996,65,Hawaii,5,7,0,0.41667,368,428,-60,2,0,1491.2619193763362,29.693394513623844,6,15,2
June Jones,2006,1565.686965667,30,Hawaii,11,3,0,0.78571,656,337,319,2,0,1491.2619193763362,74.42504629066389,7,15,2
June Jones,2007,1612.74046097494,15,Hawaii,12,1,0,0.92308,564,331,233,2,0,1491.2619193763362,121.4785415986039,8,15,2
June Jones,2008,1471.73060105212,1940,Southern Methodist (TX),1,11,0,0.08333,256,458,-202,3,0,1499.2820360582552,-27.551435006135307,9,15,2
June Jones,2009,1487.23206509617,1914,Southern Methodist (TX),8,5,0,0.61538,380,359,21,3,0,1499.2820360582552,-12.049970962085354,10,15,2
June Jones,2010,1484.50503656707,1939,Southern Methodist (TX),7,7,0,0.5,360,359,1,3,0,1499.2820360582552,-14.776999491185279,11,15,2
June Jones,2011,1514.71269199231,78,Southern Methodist (TX),8,5,0,0.61538,336,300,36,3,0,1499.2820360582552,15.430655934054812,12,15,2
June Jones,2012,1517.34459973879,90,Southern Methodist (TX),7,6,0,0.53846,397,334,63,3,0,1499.2820360582552,18.062563680534822,13,15,2
June Jones,2013,1497.97950208943,1917,Southern Methodist (TX),5,7,0,0.41667,321,400,-79,3,0,1499.2820360582552,-1.3025339688251734,14,15,2
June Jones,2014,1418.41530722582,2101,Southern Methodist (TX),0,2,0,0,6,88,-82,3,0,1499.2820360582552,-80.86672883243523,15,15,2
Justin Fuente,2012,1450.53002885898,2040,Memphis (TN),4,8,0,0.33333,293,363,-70,2,0,1483.815079106588,-33.28505024760807,0,3,1
Justin Fuente,2013,1411.54386277727,2092,Memphis (TN),3,9,0,0.25,234,295,-61,2,0,1483.815079106588,-72.2712163293179,1,3,1
Justin Fuente,2014,1516.1288712641,93,Memphis (TN),10,3,0,0.76923,471,253,218,2,0,1483.815079106588,32.313792157512125,2,3,1
Justin Fuente,2015,1541.33856863218,59,Memphis (TN),9,3,0,0.75,512,324,188,2,0,1483.815079106588,57.52348952559214,3,3,1
Karl Dorrell,2003,1505.43700547744,95,UCLA,6,7,0,0.46154,248,305,-57,5,1,1544.0285593878273,-38.59155391038735,0,4,1
Karl Dorrell,2004,1505.96118808104,94,UCLA,6,6,0,0.5,361,309,52,5,1,1544.0285593878273,-38.06737130678721,1,4,1
Karl Dorrell,2005,1583.3110851401,27,UCLA,10,2,0,0.83333,469,410,59,5,1,1544.0285593878273,39.282525752272704,2,4,1
Karl Dorrell,2006,1565.94112526701,27,UCLA,7,6,0,0.53846,299,259,40,5,1,1544.0285593878273,21.912565879182694,3,4,1
Karl Dorrell,2007,1535.14288082412,52,UCLA,6,6,0,0.5,275,273,2,5,1,1544.0285593878273,-8.885678563707188,4,4,1
Keith Patterson,2011,1488.80412287352,1947,Pittsburgh (PA),0,1,0,0,6,28,-22,6,0,1517.7447901780872,-28.940667304567114,0,0,1
Ken Hatfield,1979,1441.41981748498,1584,Air Force (CO),2,9,0,0.18182,127,253,-126,NA,NA,1508.1645872987626,-66.74476981378257,0,26,4
Ken Hatfield,1980,1410.63593701157,1611,Air Force (CO),2,9,1,0.20833,161,290,-129,NA,NA,1508.1645872987626,-97.5286502871927,1,26,4
Ken Hatfield,1981,1435.94165227964,1610,Air Force (CO),4,7,0,0.36364,171,252,-81,NA,NA,1508.1645872987626,-72.22293501912259,2,26,4
Ken Hatfield,1982,1497.24841383961,1496,Air Force (CO),8,5,0,0.61538,395,367,28,NA,NA,1508.1645872987626,-10.91617345915256,3,26,4
Ken Hatfield,1983,1571.65584166948,24,Air Force (CO),10,2,0,0.83333,367,221,146,NA,NA,1508.1645872987626,63.49125437071734,4,26,4
Ken Hatfield,1984,1563.07052802375,30,Arkansas,7,4,1,0.625,268,159,109,NA,NA,1526.55012729908,36.520400724670026,5,26,4
Ken Hatfield,1985,1608.76213794432,16,Arkansas,10,2,0,0.83333,323,146,177,NA,NA,1526.55012729908,82.21201064524007,6,26,4
Ken Hatfield,1986,1608.02314343337,16,Arkansas,9,3,0,0.75,311,184,127,NA,NA,1526.55012729908,81.47301613428999,7,26,4
Ken Hatfield,1987,1602.41648564391,16,Arkansas,9,4,0,0.69231,300,219,81,NA,NA,1526.55012729908,75.8663583448299,8,26,4
Ken Hatfield,1988,1624.74702163893,13,Arkansas,10,2,0,0.83333,349,190,159,NA,NA,1526.55012729908,98.1968943398499,9,26,4
Ken Hatfield,1989,1639.07496701099,7,Arkansas,10,2,0,0.83333,385,230,155,NA,NA,1526.55012729908,112.52483971190986,10,26,4
Ken Hatfield,1990,1642.60244102061,6,Clemson (SC),10,2,0,0.83333,333,109,224,NA,NA,1522.386544323391,120.21589669721902,11,26,4
Ken Hatfield,1991,1627.36258894312,9,Clemson (SC),9,2,1,0.79167,317,185,132,NA,NA,1522.386544323391,104.97604461972901,12,26,4
Ken Hatfield,1992,1558.6335012353,27,Clemson (SC),5,6,0,0.45455,261,213,48,NA,NA,1522.386544323391,36.24695691190891,13,26,4
Ken Hatfield,1993,1579.77318970144,21,Clemson (SC),8,3,0,0.72727,184,179,5,NA,NA,1522.386544323391,57.386645378049025,14,26,4
Ken Hatfield,1994,1530.07168464282,51,Rice (TX),5,6,0,0.45455,206,203,3,4,1,1487.6966895082494,42.374995134570554,15,26,4
Ken Hatfield,1995,1467.59728926632,1765,Rice (TX),2,8,1,0.22727,215,284,-69,4,1,1487.6966895082494,-20.09940024192929,16,26,4
Ken Hatfield,1996,1512.78237978046,71,Rice (TX),7,4,0,0.63636,296,312,-16,4,1,1487.6966895082494,25.085690272210513,17,26,4
Ken Hatfield,1997,1534.60196497052,50,Rice (TX),7,4,0,0.63636,306,285,21,4,1,1487.6966895082494,46.90527546227054,18,26,4
Ken Hatfield,1998,1516.55392899598,70,Rice (TX),5,6,0,0.45455,235,257,-22,4,1,1487.6966895082494,28.857239487730567,19,26,4
Ken Hatfield,1999,1504.97025052413,92,Rice (TX),5,6,0,0.45455,237,261,-24,4,1,1487.6966895082494,17.27356101588066,20,26,4
Ken Hatfield,2000,1453.86517072456,1845,Rice (TX),3,8,0,0.27273,237,322,-85,4,1,1487.6966895082494,-33.83151878368949,21,26,4
Ken Hatfield,2001,1505.11813750877,94,Rice (TX),8,4,0,0.66667,333,335,-2,4,1,1487.6966895082494,17.421448000520513,22,26,4
Ken Hatfield,2002,1466.76462558194,1862,Rice (TX),4,7,0,0.36364,253,296,-43,4,1,1487.6966895082494,-20.93206392630941,23,26,4
Ken Hatfield,2003,1456.13522545977,1889,Rice (TX),5,7,0,0.41667,343,378,-35,4,1,1487.6966895082494,-31.561464048479365,24,26,4
Ken Hatfield,2004,1428.39867475482,1920,Rice (TX),3,8,0,0.27273,279,377,-98,4,1,1487.6966895082494,-59.29801475342947,25,26,4
Ken Hatfield,2005,1389.64721826237,1958,Rice (TX),1,10,0,0.09091,241,447,-206,4,1,1487.6966895082494,-98.04947124587943,26,26,4
Ken Niumatalolo,2007,1531.12543506891,56,Navy (MD),0,1,0,0,32,35,-3,0,NA,1495.13819738687,35.98723768204013,0,8,1
Ken Niumatalolo,2008,1528.82767554655,54,Navy (MD),8,5,0,0.61538,353,286,67,0,NA,1495.13819738687,33.68947815967999,1,8,1
Ken Niumatalolo,2009,1563.12712122176,35,Navy (MD),10,4,0,0.71429,392,272,120,0,NA,1495.13819738687,67.9889238348901,2,8,1
Ken Niumatalolo,2010,1575.20409285403,27,Navy (MD),9,4,0,0.69231,386,303,83,0,NA,1495.13819738687,80.06589546716009,3,8,1
Ken Niumatalolo,2011,1517.31409197313,74,Navy (MD),5,7,0,0.41667,356,347,9,0,NA,1495.13819738687,22.17589458626003,4,8,1
Ken Niumatalolo,2012,1511.84801605635,94,Navy (MD),8,5,0,0.61538,325,334,-9,0,NA,1495.13819738687,16.70981866948,5,8,1
Ken Niumatalolo,2013,1538.74791519383,59,Navy (MD),9,4,0,0.69231,436,317,119,0,NA,1495.13819738687,43.609717806960134,6,8,1
Ken Niumatalolo,2014,1545.51673200584,49,Navy (MD),8,5,0,0.61538,414,355,59,0,NA,1495.13819738687,50.37853461896998,7,8,1
Ken Niumatalolo,2015,1601.72261384098,18,Navy (MD),11,2,0,0.84615,478,284,194,0,NA,1495.13819738687,106.58441645411017,8,8,1
Kent Baer,2004,1513.45909382527,77,Notre Dame (IN),0,1,0,0,21,38,-17,6,0,1573.8132332987477,-60.354139473477744,0,1,2
Kent Baer,2012,1578.93179249264,29,San Jose St. (CA),1,0,0,1,29,20,9,6,0,1460.9951849186423,117.93660757399766,1,1,2
Kevin Morris,2009,1490.1371295726,1901,Massachusetts,5,6,0,0.45455,295,244,51,5,1,1492.7781714701653,-2.6410418975651737,0,2,1
Kevin Morris,2010,1483.4527482322,1943,Massachusetts,6,5,0,0.54545,292,277,15,5,1,1492.7781714701653,-9.325423237965197,1,2,1
Kevin Morris,2011,1468.93707170005,1998,Massachusetts,5,6,0,0.45455,277,307,-30,5,1,1492.7781714701653,-23.841099770115306,2,2,1
Kevin Sumlin,2008,1514.24299792595,72,Houston (TX),8,5,0,0.61538,528,402,126,2,0,1515.882502562869,-1.6395046369189004,0,7,2
Kevin Sumlin,2009,1551.71442787357,39,Houston (TX),10,4,0,0.71429,591,421,170,2,0,1515.882502562869,35.83192531070108,1,7,2
Kevin Sumlin,2010,1503.22495087233,104,Houston (TX),5,7,0,0.41667,452,386,66,2,0,1515.882502562869,-12.657551690538867,2,7,2
Kevin Sumlin,2011,1612.2343306045,18,Houston (TX),12,1,0,0.92308,660,300,360,2,0,1515.882502562869,96.35182804163105,3,7,2
Kevin Sumlin,2012,1644.79115943225,10,Texas A&M,11,2,0,0.84615,578,283,295,0,NA,1537.3461022732927,107.4450571589573,4,7,2
Kevin Sumlin,2013,1626.07496510369,16,Texas A&M,9,4,0,0.69231,575,419,156,0,NA,1537.3461022732927,88.72886283039725,5,7,2
Kevin Sumlin,2014,1608.13960596194,21,Texas A&M,8,5,0,0.61538,458,365,93,0,NA,1537.3461022732927,70.79350368864743,6,7,2
Kevin Sumlin,2015,1590.87977663542,25,Texas A&M,8,5,0,0.61538,361,286,75,0,NA,1537.3461022732927,53.533674362127385,7,7,2
Kevin Wilson,2011,1397.998697287,2051,Indiana,1,11,0,0.08333,257,448,-191,0,NA,1472.7367442114776,-74.73804692447766,0,4,1
Kevin Wilson,2012,1392.74933896888,2077,Indiana,4,8,0,0.33333,369,423,-54,0,NA,1472.7367442114776,-79.98740524259756,1,4,1
Kevin Wilson,2013,1429.61401989257,2077,Indiana,5,7,0,0.41667,461,466,-5,0,NA,1472.7367442114776,-43.12272431890756,2,4,1
Kevin Wilson,2014,1426.70951707467,2094,Indiana,4,8,0,0.33333,301,394,-93,0,NA,1472.7367442114776,-46.027227136807596,3,4,1
Kevin Wilson,2015,1458.02977973629,2074,Indiana,6,7,0,0.46154,475,489,-14,0,NA,1472.7367442114776,-14.706964475187533,4,4,1
Kirk Ferentz,1999,1421.45600321667,1863,Iowa,1,10,0,0.09091,162,347,-185,0,NA,1508.7221808276747,-87.26617761100465,0,16,1
Kirk Ferentz,2000,1423.97964711696,1871,Iowa,3,9,0,0.25,203,330,-127,0,NA,1508.7221808276747,-84.74253371071472,1,16,1
Kirk Ferentz,2001,1482.65577015062,1823,Iowa,7,5,0,0.58333,391,258,133,0,NA,1508.7221808276747,-26.06641067705482,2,16,1
Kirk Ferentz,2002,1584.64729719636,24,Iowa,11,2,0,0.84615,484,256,228,0,NA,1508.7221808276747,75.92511636868517,3,16,1
Kirk Ferentz,2003,1616.66447171905,16,Iowa,10,3,0,0.76923,373,210,163,0,NA,1508.7221808276747,107.94229089137525,4,16,1
Kirk Ferentz,2004,1647.71324136304,10,Iowa,10,2,0,0.83333,292,211,81,0,NA,1508.7221808276747,138.99106053536525,5,16,1
Kirk Ferentz,2005,1605.99989962869,18,Iowa,7,5,0,0.58333,360,240,120,0,NA,1508.7221808276747,97.27771880101523,6,16,1
Kirk Ferentz,2006,1547.78821324646,44,Iowa,6,7,0,0.46154,310,269,41,0,NA,1508.7221808276747,39.0660324187852,7,16,1
Kirk Ferentz,2007,1527.4617333023,61,Iowa,6,6,0,0.5,222,225,-3,0,NA,1508.7221808276747,18.73955247462527,8,16,1
Kirk Ferentz,2008,1555.56054471334,38,Iowa,9,4,0,0.69231,394,169,225,0,NA,1508.7221808276747,46.83836388566533,9,16,1
Kirk Ferentz,2009,1608.13496119292,19,Iowa,11,2,0,0.84615,301,200,101,0,NA,1508.7221808276747,99.41278036524523,10,16,1
Kirk Ferentz,2010,1573.50533601855,28,Iowa,8,5,0,0.61538,376,221,155,0,NA,1508.7221808276747,64.78315519087528,11,16,1
Kirk Ferentz,2011,1545.83635155722,44,Iowa,7,6,0,0.53846,358,310,48,0,NA,1508.7221808276747,37.11417072954532,12,16,1
Kirk Ferentz,2012,1479.96795590639,1991,Iowa,4,8,0,0.33333,232,275,-43,0,NA,1508.7221808276747,-28.75422492128473,13,16,1
Kirk Ferentz,2013,1532.40333726565,66,Iowa,8,5,0,0.61538,342,246,96,0,NA,1508.7221808276747,23.681156437975233,14,16,1
Kirk Ferentz,2014,1496.6449888053,1946,Iowa,7,6,0,0.53846,367,333,34,0,NA,1508.7221808276747,-12.077192022374675,15,16,1
Kirk Ferentz,2015,1592.59405908404,23,Iowa,12,2,0,0.85714,433,285,148,0,NA,1508.7221808276747,83.87187825636533,16,16,1
Kliff Kingsbury,2013,1529.86191403588,69,Texas Tech,8,5,0,0.61538,465,397,68,0,NA,1520.6356458460082,9.226268189871917,0,2,1
Kliff Kingsbury,2014,1492.17936275181,1984,Texas Tech,4,8,0,0.33333,366,495,-129,0,NA,1520.6356458460082,-28.45628309419817,1,2,1
Kliff Kingsbury,2015,1509.57591604732,104,Texas Tech,7,6,0,0.53846,586,567,19,0,NA,1520.6356458460082,-11.059729798688068,2,2,1
Kyle Flood,2012,1538.20760903972,62,Rutgers (NJ),9,4,0,0.69231,279,184,95,5,1,1488.908628776513,49.298980263206886,0,3,1
Kyle Flood,2013,1502.18080025776,127,Rutgers (NJ),6,7,0,0.46154,345,387,-42,5,1,1488.908628776513,13.272171481246914,1,3,1
Kyle Flood,2014,1514.93844076636,95,Rutgers (NJ),8,5,0,0.61538,347,392,-45,5,1,1488.908628776513,26.02981198984685,2,3,1
Kyle Flood,2015,1457.83976965787,2075,Rutgers (NJ),4,8,0,0.33333,325,419,-94,5,1,1488.908628776513,-31.068859118643104,3,3,1
Kyle Whittingham,2005,1517.86262393761,71,Utah,7,5,0,0.58333,360,289,71,0,NA,1527.0870701714564,-9.224446233846493,0,10,1
Kyle Whittingham,2006,1529.19719007348,56,Utah,8,5,0,0.61538,363,258,105,0,NA,1527.0870701714564,2.110119902023598,1,10,1
Kyle Whittingham,2007,1581.57995838346,26,Utah,9,4,0,0.69231,341,219,122,0,NA,1527.0870701714564,54.49288821200366,2,10,1
Kyle Whittingham,2008,1655.63605970018,7,Utah,13,0,0,1,480,224,256,0,NA,1527.0870701714564,128.54898952872372,3,10,1
Kyle Whittingham,2009,1645.16901292839,10,Utah,10,3,0,0.76923,388,263,125,0,NA,1527.0870701714564,118.08194275693359,4,10,1
Kyle Whittingham,2010,1647.91174540912,8,Utah,10,3,0,0.76923,430,264,166,0,NA,1527.0870701714564,120.82467523766354,5,10,1
Kyle Whittingham,2011,1618.76447050419,13,Utah,8,5,0,0.61538,325,263,62,0,NA,1527.0870701714564,91.67740033273367,6,10,1
Kyle Whittingham,2012,1545.71761358887,51,Utah,5,7,0,0.41667,320,301,19,0,NA,1527.0870701714564,18.63054341741372,7,10,1
Kyle Whittingham,2013,1489.75302590331,1985,Utah,5,7,0,0.41667,350,336,14,0,NA,1527.0870701714564,-37.3340442681465,8,10,1
Kyle Whittingham,2014,1554.45513871824,44,Utah,9,4,0,0.69231,407,324,83,0,NA,1527.0870701714564,27.36806854678366,9,10,1
Kyle Whittingham,2015,1587.05571763707,30,Utah,10,3,0,0.76923,398,290,108,0,NA,1527.0870701714564,59.968647465613685,10,10,1
Lance Guidry,2010,1563.62786628882,32,Miami (OH),1,0,0,1,35,21,14,6,0,1511.3512943566377,52.27657193218238,0,1,2
Lance Guidry,2012,1521.15874110359,86,Western Kentucky,0,1,0,0,21,24,-3,6,0,1487.0680407402128,34.09070036337721,1,1,2
Lance Leipold,2015,1463.72906393532,2067,Buffalo (NY),5,7,0,0.41667,320,331,-11,0,NA,1471.7649977837323,-8.035933848412242,0,0,1
Lane Kiffin,2009,1519.05646519324,68,Tennessee,7,6,0,0.53846,381,289,92,2,0,1566.9224555968624,-47.86599040362239,0,4,2
Lane Kiffin,2010,1544.81842354364,45,Southern California,8,5,0,0.61538,403,347,56,5,1,1576.300219214122,-31.481795670482143,1,4,2
