"Coach","Year","Team","Rating","Rank","avg_team_elo","resid_elo","years_coached"
"John Cooper",1990,"Ohio St.",1510.72903136962,40,1572.83239855735,-62.1033671877308,2
"John Cooper",1991,"Ohio St.",1545.13532608296,14,1572.83239855735,-27.6970724743842,3
"John Cooper",1992,"Ohio St.",1540.31658187669,17,1572.83239855735,-32.5158166806591,4
"John Cooper",1993,"Ohio St.",1549.65048250246,14,1572.83239855735,-23.1819160548901,5
"John Cooper",1994,"Ohio St.",1547.75572067686,19,1572.83239855735,-25.0766778804891,6
"John Cooper",1995,"Ohio St.",1548.57085246124,22,1572.83239855735,-24.261546096104,7
"John Cooper",1996,"Ohio St.",1549.54878270884,22,1572.83239855735,-23.2836158485036,8
"John Cooper",1997,"Ohio St.",1563.72883131591,20,1572.83239855735,-9.10356724143639,9
"John Cooper",1998,"Ohio St.",1585.56383736681,18,1572.83239855735,12.7314388094603,10
"John Cooper",1999,"Ohio St.",1556.48684576381,28,1572.83239855735,-16.3455527935344,11
"John Cooper",2000,"Ohio St.",1575.56491442568,25,1572.83239855735,2.73251586833067,12
"John David Crow",1980,"Louisiana-Monroe",1489.52958185494,124,1454.46424744449,35.0653344104533,0
"John Gutekunst",1988,"Minnesota",1489.50482602511,209,1495.1886044988,-5.68377847368561,0
"John Gutekunst",1989,"Minnesota",1492.12861951883,213,1495.1886044988,-3.05998497996393,1
"John Gutekunst",1990,"Minnesota",1502.87708504327,67,1495.1886044988,7.68848054446812,2
"John Gutekunst",1991,"Minnesota",1489.64402252672,243,1495.1886044988,-5.54458197207509,3
"John Jardine",1970,"Wisconsin",1513.31321896527,3,1537.0791873634,-23.7659683981328,0
"John Jardine",1971,"Wisconsin",1509.98491422395,4,1537.0791873634,-27.0942731394507,1
"John Jardine",1972,"Wisconsin",1507.48868566797,6,1537.0791873634,-29.5905016954389,2
"John Jardine",1973,"Wisconsin",1505.61651425097,6,1537.0791873634,-31.4626731124301,3
"John Jardine",1974,"Wisconsin",1504.21238568823,10,1537.0791873634,-32.8668016751735,4
"John Jardine",1975,"Wisconsin",1503.15928926617,10,1537.0791873634,-33.919898097231,5
"John Jardine",1976,"Wisconsin",1502.36946694963,22,1537.0791873634,-34.7097204137742,6
"John Jardine",1977,"Wisconsin",1511.73423334802,7,1537.0791873634,-25.3449540153795,7
"John Jenkins",1991,"Houston (TX)",1493.02903727508,227,1494.2949506226,-1.26591334751629,0
"John Jenkins",1992,"Houston (TX)",1494.77177795631,229,1494.2949506226,0.47682733371289,1
"John L. Smith",1989,"Idaho",1509.8332686618,36,1465.0877690664,44.7454995953992,0
"John L. Smith",1990,"Idaho",1496.74721153915,202,1465.0877690664,31.6594424727543,1
"John L. Smith",1991,"Idaho",1507.12775627704,47,1465.0877690664,42.039987210645,2
"John L. Smith",1992,"Idaho",1523.80023483397,29,1465.0877690664,58.7124657675688,3
"John L. Smith",1993,"Idaho",1554.11477892668,13,1465.0877690664,89.0270098602789,4
"John L. Smith",1994,"Idaho",1538.16079981108,23,1465.0877690664,73.0730307446845,5
"John L. Smith",1995,"Utah St.",1487.47285075726,278,1475.11835023306,12.3545005242054,0
"John L. Smith",1996,"Utah St.",1492.63877421933,272,1475.11835023306,17.5204239862719,1
"John L. Smith",1997,"Utah St.",1488.51677622632,303,1475.11835023306,13.3984259932656,2
"John L. Smith",1998,"Louisville (KY)",1512.67918566262,57,1516.12131356023,-3.44212789760741,0
"John L. Smith",1999,"Louisville (KY)",1502.80152691736,77,1516.12131356023,-13.3197866428627,1
"John L. Smith",2000,"Louisville (KY)",1542.3286704896,37,1516.12131356023,26.2073569293757,2
"John L. Smith",2001,"Louisville (KY)",1591.35120403776,16,1516.12131356023,75.2298904775371,3
"John L. Smith",2002,"Louisville (KY)",1548.95763900054,43,1516.12131356023,32.8363254403116,4
"John L. Smith",2003,"Michigan St.",1554.0727262628,47,1525.18083038795,28.8918958748468,0
"John L. Smith",2004,"Michigan St.",1520.21522415344,66,1525.18083038795,-4.965606234505,1
"John L. Smith",2005,"Michigan St.",1509.42292298999,78,1525.18083038795,-15.7579073979623,2
"John L. Smith",2006,"Michigan St.",1475.19684205876,437,1525.18083038795,-49.98398832919,3
"John L. Smith",2012,"Arkansas",1468.48614630221,551,1537.79782000833,-69.3116737061155,0
"John Mackovic",1988,"Illinois",1489.19517742097,212,1479.90730520233,9.28787221864036,0
"John Mackovic",1989,"Illinois",1491.89638306573,216,1479.90730520233,11.9890778633969,1
"John Mackovic",1990,"Illinois",1494.44191949378,218,1479.90730520233,14.5346142914439,2
"John Mackovic",1991,"Illinois",1496.83710309939,204,1479.90730520233,16.9297978970574,3
"John Mackovic",1992,"Texas",1489.5502325314,252,1567.08716293003,-77.5369303986297,0
"John Mackovic",1993,"Texas",1485.75720382549,271,1567.08716293003,-81.3299591045393,1
"John Mackovic",1994,"Texas",1504.24233298536,61,1567.08716293003,-62.8448299446675,2
"John Mackovic",1995,"Texas",1506.39664201398,60,1567.08716293003,-60.6905209160468,3
"John Mackovic",1996,"Texas",1508.42947644852,59,1567.08716293003,-58.6576864815083,4
"John Mackovic",1997,"Texas",1492.06148581892,288,1567.08716293003,-75.0256771111135,5
"John Mackovic",2001,"Arizona",1462.66908214864,397,1512.00585282457,-49.3367706759311,0
"John Mackovic",2002,"Arizona",1444.47266964599,420,1512.00585282457,-67.5331831785747,1
"John Mackovic",2003,"Arizona",1458.3545022345,421,1512.00585282457,-53.6513505900734,2
"John Mumford",2003,"Army (NY)",1444.91456723535,438,1467.10025787554,-22.1856906401945,0
"John Mumford",2015,"Louisiana-Monroe",1480.02024817553,589,1454.46424744449,25.5560007310382,0
"John Pont",1970,"Indiana",1490,23,1480.61747074489,9.38252925511142,0
"John Pont",1971,"Indiana",1492.5,27,1480.61747074489,11.8825292551114,1
"John Pont",1972,"Indiana",1494.375,29,1480.61747074489,13.7575292551114,2
"John Pont",1973,"Northwestern (IL)",1495.78125,30,1501.96073054741,-6.1794805474085,0
"John Pont",1974,"Northwestern (IL)",1496.8359375,33,1501.96073054741,-5.1247930474085,1
"John Pont",1975,"Northwestern (IL)",1497.626953125,32,1501.96073054741,-4.3337774224085,2
"John Pont",1976,"Northwestern (IL)",1498.22021484375,43,1501.96073054741,-3.7405157036585,3
"John Pont",1977,"Northwestern (IL)",1498.66516113281,52,1501.96073054741,-3.295569414596,4
"John Ralston",1993,"San Jose St. (CA)",1469.7611822071,307,1462.57948813847,7.18169406863558,0
"John Ralston",1994,"San Jose St. (CA)",1460.26286651395,322,1462.57948813847,-2.31662162451312,1
"John Ralston",1995,"San Jose St. (CA)",1474.59961180787,304,1462.57948813847,12.0201236694029,2
"John Ralston",1996,"San Jose St. (CA)",1447.82237069581,354,1462.57948813847,-14.7571174426525,3
"John Robinson (1)",1977,"Southern California",1509.17200200119,14,1559.1851785058,-50.0131765046087,0
"John Robinson (1)",1978,"Southern California",1525.20991928805,3,1559.1851785058,-33.9752592177563,1
"John Robinson (1)",1979,"Southern California",1518.90743946603,8,1559.1851785058,-40.2777390397675,2
"John Robinson (1)",1980,"Southern California",1512.35604499341,16,1559.1851785058,-46.8291335123911,3
"John Robinson (1)",1981,"Southern California",1509.26703374506,31,1559.1851785058,-49.9181447607436,4
"John Robinson (1)",1982,"Southern California",1507.21614021075,35,1559.1851785058,-51.9690382950532,5
"John Robinson (1)",1993,"Southern California",1496.08754485761,235,1559.1851785058,-63.0976336481879,6
"John Robinson (1)",1994,"Southern California",1503.52353471686,65,1559.1851785058,-55.6616437889406,7
"John Robinson (1)",1995,"Southern California",1534.08637753721,33,1559.1851785058,-25.0988009685937,8
"John Robinson (1)",1996,"Southern California",1524.59352034967,38,1559.1851785058,-34.5916581561296,9
"John Robinson (1)",1997,"Southern California",1536.81726075606,33,1559.1851785058,-22.367917749742,10
"John Robinson (1)",1999,"Nevada-Las Vegas",1488.94715439826,319,1459.18721361259,29.7599407856655,0
"John Robinson (1)",2000,"Nevada-Las Vegas",1522.39254975969,47,1459.18721361259,63.2053361470932,1
"John Robinson (1)",2001,"Nevada-Las Vegas",1498.12278726325,297,1459.18721361259,38.935573650655,2
"John Robinson (1)",2002,"Nevada-Las Vegas",1476.43534148518,386,1459.18721361259,17.2481278725832,3
"John Robinson (1)",2003,"Nevada-Las Vegas",1490.17598723092,370,1459.18721361259,30.9887736183246,4
"John Robinson (1)",2004,"Nevada-Las Vegas",1435.35153832871,455,1459.18721361259,-23.8356752838843,5
"John Thompson",2003,"East Carolina (NC)",1418.13523484826,454,1493.68815760144,-75.5529227531842,0
"John Thompson",2004,"East Carolina (NC)",1396.66745131959,478,1493.68815760144,-97.0207062818565,1
"John Thompson",2012,"Arkansas St.",1489.65507733319,502,1476.34665775422,13.3084195789656,0
"John Thompson",2013,"Arkansas St.",1503.60721375505,112,1476.34665775422,27.2605560008262,1
"Johnny Majors",1973,"Pittsburgh (PA)",1505.13766330019,7,1499.35799949429,5.77966380590055,0
"Johnny Majors",1974,"Pittsburgh (PA)",1508.50306331209,6,1499.35799949429,9.14506381780643,1
"Johnny Majors",1975,"Pittsburgh (PA)",1491.25140783292,50,1499.35799949429,-8.10659166136861,2
"Johnny Majors",1976,"Pittsburgh (PA)",1506.92248954203,16,1499.35799949429,7.56449004774686,3
"Johnny Majors",1977,"Tennessee",1505.19186715653,24,1549.12229206852,-43.9304249119962,0
"Johnny Majors",1978,"Tennessee",1503.89390036739,32,1549.12229206852,-45.2283917011275,1
"Johnny Majors",1979,"Tennessee",1502.92042527555,47,1549.12229206852,-46.201866792976,2
"Johnny Majors",1980,"Tennessee",1511.59235867491,19,1549.12229206852,-37.5299333936148,3
"Johnny Majors",1981,"Tennessee",1516.56672976855,19,1549.12229206852,-32.5555622999723,4
"Johnny Majors",1982,"Tennessee",1499.70173046947,85,1549.12229206852,-49.42056159905,5
"Johnny Majors",1983,"Tennessee",1519.32219253562,18,1549.12229206852,-29.8000995329055,6
"Johnny Majors",1984,"Tennessee",1514.23361704914,23,1549.12229206852,-34.8886750193842,7
"Johnny Majors",1985,"Tennessee",1518.22669817332,17,1549.12229206852,-30.8955938952054,8
"Johnny Majors",1986,"Tennessee",1503.55593136087,51,1549.12229206852,-45.5663607076526,9
"Johnny Majors",1987,"Tennessee",1511.79508485731,33,1549.12229206852,-37.3272072112079,10
"Johnny Majors",1988,"Tennessee",1479.18714625084,232,1549.12229206852,-69.9351458176768,11
"Johnny Majors",1989,"Tennessee",1487.61051808367,228,1549.12229206852,-61.5117739848552,12
"Johnny Majors",1990,"Tennessee",1526.17850953015,23,1549.12229206852,-22.9437825383702,13
"Johnny Majors",1991,"Tennessee",1530.91235541858,22,1549.12229206852,-18.209936649939,14
"Johnny Majors",1992,"Tennessee",1515.23751418235,44,1549.12229206852,-33.8847778861702,15
"Johnny Majors",1993,"Pittsburgh (PA)",1487.19648617178,268,1499.35799949429,-12.1615133225048,4
"Johnny Majors",1994,"Pittsburgh (PA)",1461.23941012478,319,1499.35799949429,-38.1185893695085,5
"Johnny Majors",1995,"Pittsburgh (PA)",1456.95550891943,338,1499.35799949429,-42.4024905748536,6
"Johnny Majors",1996,"Pittsburgh (PA)",1446.68149641862,355,1499.35799949429,-52.676503075671,7
"Joker Phillips",2010,"Kentucky",1495.11272656313,434,1480.53312814776,14.5795984153765,0
"Joker Phillips",2011,"Kentucky",1466.28616735153,539,1480.53312814776,-14.2469607962296,1
"Joker Phillips",2012,"Kentucky",1407.44957850393,606,1480.53312814776,-73.0835496438292,2
"Jon Embree",2011,"Colorado",1450.08290819982,562,1510.43008404731,-60.3471758474977,0
"Jon Embree",2012,"Colorado",1405.22561213737,607,1510.43008404731,-105.204471909945,1
"Jon Tenuta",2007,"Georgia Tech",1490.88107850345,416,1509.43681372149,-18.555735218046,0
"Joseph ""Joe"" Yukica",1968,"Boston College (MA)",1492.12685783392,12,1504.75100748472,-12.6241496507976,0
"Joseph ""Joe"" Yukica",1969,"Boston College (MA)",1487.98242146077,20,1504.75100748472,-16.7685860239469,1
"Joseph ""Joe"" Yukica",1970,"Boston College (MA)",1484.18940831407,29,1504.75100748472,-20.5615991706482,2
"Joseph ""Joe"" Yukica",1971,"Boston College (MA)",1478.96507229514,37,1504.75100748472,-25.785935189577,3
"Joseph ""Joe"" Yukica",1972,"Boston College (MA)",1478.83488557727,45,1504.75100748472,-25.916121907444,4
"Joseph ""Joe"" Yukica",1973,"Boston College (MA)",1495.09830300531,33,1504.75100748472,-9.65270447940975,5
"Joseph ""Joe"" Yukica",1974,"Boston College (MA)",1506.43466855794,8,1504.75100748472,1.68366107322322,6
"Joseph ""Joe"" Yukica",1975,"Boston College (MA)",1495.26669197848,40,1504.75100748472,-9.48431550623286,7
"Joseph ""Joe"" Yukica",1976,"Boston College (MA)",1486.7496570667,72,1504.75100748472,-18.0013504180172,8
"Joseph ""Joe"" Yukica",1977,"Boston College (MA)",1490.06224280002,83,1504.75100748472,-14.6887646846922,9
"June Jones",1999,"Hawaii",1529.03911504366,43,1501.04473598856,27.994379055101,0
"June Jones",2000,"Hawaii",1474.61461356498,365,1501.04473598856,-26.4301224235783,1
"June Jones",2001,"Hawaii",1533.64912778294,50,1501.04473598856,32.6043917943787,2
"June Jones",2002,"Hawaii",1556.91867597315,39,1501.04473598856,55.8739399845961,3
"June Jones",2003,"Hawaii",1562.94237382352,34,1501.04473598856,61.8976378349644,4
"June Jones",2004,"Hawaii",1558.13669487121,37,1501.04473598856,57.0919588826487,5
"June Jones",2005,"Hawaii",1521.35932756625,60,1501.04473598856,20.3145915776909,6
"June Jones",2006,"Hawaii",1573.18539054217,26,1501.04473598856,72.1406545536088,7
"June Jones",2007,"Hawaii",1626.74191961559,11,1501.04473598856,125.69718362703,8
"June Jones",2008,"Southern Methodist (TX)",1472.07020858323,475,1474.14178477184,-2.07157618861174,0
"June Jones",2009,"Southern Methodist (TX)",1497.04987560773,394,1474.14178477184,22.9080908358908,1
"June Jones",2010,"Southern Methodist (TX)",1488.11896984187,463,1474.14178477184,13.9771850700267,2
"June Jones",2011,"Southern Methodist (TX)",1504.28500721147,97,1474.14178477184,30.1432224396262,3
"June Jones",2012,"Southern Methodist (TX)",1516.89524867927,80,1474.14178477184,42.7534639074233,4
"June Jones",2013,"Southern Methodist (TX)",1489.52791766416,527,1474.14178477184,15.386132892319,5
"June Jones",2014,"Southern Methodist (TX)",1475.33885926653,580,1474.14178477184,1.19707449468342,6
"Justin Fuente",2012,"Memphis (TN)",1459.13360386211,568,1474.11196677153,-14.9783629094247,0
"Justin Fuente",2013,"Memphis (TN)",1416.54736643981,632,1474.11196677153,-57.5646003317274,1
"Justin Fuente",2014,"Memphis (TN)",1510.09048152904,89,1474.11196677153,35.9785147575089,2
"Justin Fuente",2015,"Memphis (TN)",1547.03336647476,50,1474.11196677153,72.9213997032261,3
"Karl Dorrell",2003,"UCLA",1497.14410809063,323,1521.19339547216,-24.0492873815263,0
"Karl Dorrell",2004,"UCLA",1500.46834402861,103,1521.19339547216,-20.7250514435466,1
"Karl Dorrell",2005,"UCLA",1579.78919833099,25,1521.19339547216,58.5958028588313,2
"Karl Dorrell",2006,"UCLA",1563.69275491136,34,1521.19339547216,42.4993594391981,3
"Karl Dorrell",2007,"UCLA",1542.37648797909,44,1521.19339547216,21.1830925069298,4
"Keith Burns",2000,"Tulsa (OK)",1520.0330263217,49,1489.96297172542,30.0700545962814,0
"Keith Burns",2001,"Tulsa (OK)",1460.83074781176,399,1489.96297172542,-29.1322239136614,1
"Keith Burns",2002,"Tulsa (OK)",1399.13474780662,447,1489.96297172542,-90.8282239187963,2
"Keith Gilbertson",1986,"Idaho",1481.88497522562,207,1465.0877690664,16.7972061592211,0
"Keith Gilbertson",1987,"Idaho",1497.23636263101,167,1465.0877690664,32.1485935646135,1
"Keith Gilbertson",1988,"Idaho",1507.58214791087,51,1465.0877690664,42.4943788444707,2
"Keith Gilbertson",1992,"California",1501.15879655423,82,1503.00868523987,-1.84988868563983,0
"Keith Gilbertson",1993,"California",1512.93628661703,41,1503.00868523987,9.92760137715686,1
"Keith Gilbertson",1994,"California",1481.82959654375,288,1503.00868523987,-21.179088696118,2
"Keith Gilbertson",1995,"California",1470.84244234145,311,1503.00868523987,-32.1662428984187,3
"Keith Gilbertson",2003,"Washington",1489.48395649705,371,1523.76092258423,-34.2769660871807,0
"Keith Gilbertson",2004,"Washington",1421.97277011478,461,1523.76092258423,-101.788152469454,1
"Ken Hatfield",1979,"Air Force (CO)",1440.73487665277,135,1519.28156687152,-78.5466902187525,0
"Ken Hatfield",1980,"Air Force (CO)",1417.21008355717,152,1519.28156687152,-102.071483314355,1
"Ken Hatfield",1981,"Air Force (CO)",1430.27368834347,165,1519.28156687152,-89.0078785280532,2
"Ken Hatfield",1982,"Air Force (CO)",1491.87453343582,140,1519.28156687152,-27.4070334357039,3
"Ken Hatfield",1983,"Air Force (CO)",1566.62742217447,4,1519.28156687152,47.3458553029434,4
"Ken Hatfield",1984,"Arkansas",1559.28537388481,6,1537.79782000833,21.48755387648,0
"Ken Hatfield",1985,"Arkansas",1599.43403341653,3,1537.79782000833,61.636213408203,1
"Ken Hatfield",1986,"Arkansas",1616.59339387265,2,1537.79782000833,78.7955738643241,2
"Ken Hatfield",1987,"Arkansas",1593.31938747047,3,1537.79782000833,55.5215674621384,3
"Ken Hatfield",1988,"Arkansas",1622.4698848823,2,1537.79782000833,84.6720648739692,4
"Ken Hatfield",1989,"Arkansas",1636.30045753179,2,1537.79782000833,98.5026375234595,5
"Ken Hatfield",1990,"Clemson (SC)",1622.65108842344,3,1555.25805544032,67.3930329831155,0
"Ken Hatfield",1991,"Clemson (SC)",1642.81190449773,3,1555.25805544032,87.5538490574061,1
"Ken Hatfield",1992,"Clemson (SC)",1554.19888737232,10,1555.25805544032,-1.05916806800701,2
"Ken Hatfield",1993,"Clemson (SC)",1568.24333148231,9,1555.25805544032,12.9852760419833,3
"Ken Hatfield",1994,"Rice (TX)",1528.5944329438,28,1486.659463349,41.9349695948004,0
"Ken Hatfield",1995,"Rice (TX)",1460.34863566563,329,1486.659463349,-26.3108276833691,1
"Ken Hatfield",1996,"Rice (TX)",1510.79600428752,56,1486.659463349,24.1365409385169,2
"Ken Hatfield",1997,"Rice (TX)",1532.2551807105,37,1486.659463349,45.5957173615027,3
"Ken Hatfield",1998,"Rice (TX)",1514.64132822275,54,1486.659463349,27.9818648737471,4
"Ken Hatfield",1999,"Rice (TX)",1497.79096765244,277,1486.659463349,11.1315043034449,5
"Ken Hatfield",2000,"Rice (TX)",1457.03293263956,389,1486.659463349,-29.62653070944,6
"Ken Hatfield",2001,"Rice (TX)",1502.11345061851,92,1486.659463349,15.4539872695154,7
"Ken Hatfield",2002,"Rice (TX)",1473.64213895834,390,1486.659463349,-13.0173243906631,8
"Ken Hatfield",2003,"Rice (TX)",1470.16300458873,408,1486.659463349,-16.4964587602681,9
"Ken Hatfield",2004,"Rice (TX)",1436.18574604268,454,1486.659463349,-50.4737173063209,10
"Ken Hatfield",2005,"Rice (TX)",1393.54379088097,492,1486.659463349,-93.1156724680316,11
"Ken Niumatalolo",2007,"Navy (MD)",1491.57360149706,411,1497.79261076245,-6.21900926539115,0
"Ken Niumatalolo",2008,"Navy (MD)",1515.87294600702,67,1497.79261076245,18.0803352445694,1
"Ken Niumatalolo",2009,"Navy (MD)",1556.58337353417,34,1497.79261076245,58.7907627717213,2
"Ken Niumatalolo",2010,"Navy (MD)",1571.5247186479,28,1497.79261076245,73.7321078854561,3
"Ken Niumatalolo",2011,"Navy (MD)",1515.0312287571,70,1497.79261076245,17.2386179946545,4
"Ken Niumatalolo",2012,"Navy (MD)",1519.42702091569,78,1497.79261076245,21.6344101532466,5
"Ken Niumatalolo",2013,"Navy (MD)",1543.37535945497,50,1497.79261076245,45.5827486925214,6
"Ken Niumatalolo",2014,"Navy (MD)",1548.07831197217,45,1497.79261076245,50.2857012097195,7
"Ken Niumatalolo",2015,"Navy (MD)",1593.71140649371,19,1497.79261076245,95.9187957312615,8
"Kent Baer",2004,"Notre Dame (IN)",1490.9556008125,374,1544.55500083705,-53.5994000245557,0
"Kent Baer",2012,"San Jose St. (CA)",1508.71041638752,91,1462.57948813847,46.1309282490508,0
"Kevin Morris",2009,"Massachusetts",1490.19832554925,439,1478.1845129882,12.0138125610581,0
"Kevin Morris",2010,"Massachusetts",1483.45477557976,481,1478.1845129882,5.27026259156605,1
"Kevin Morris",2011,"Massachusetts",1468.61394142581,536,1478.1845129882,-9.57057156238488,2
