"date","coach","coach2","coach_win","coach_margin","year","han"
16382,"Willie Fritz","Dennis Franchione",1,3,2014,"Away"
16382,"Trent Miles","Larry Blakeney",0,-24,2014,"Home"
16382,"Paul Johnson","Dave Doeren",1,33,2014,"Away"
16382,"Tony Levine","Curtis Johnson",0,-7,2014,"Away"
16382,"Paul Petrino","Rocky Long",0,-14,2014,"Home"
16382,"Kevin Wilson","James Franklin",0,-6,2014,"Away"
16382,"Kirk Ferentz","Jerry Kill",0,-37,2014,"Home"
16382,"Paul Rhoads","Charlie Weis",0,-20,2014,"Home"
16382,"Paul Rhoads","Clint Bowen",0,-20,2014,"Home"
16382,"Bill Snyder","Gary Patterson",0,-21,2014,"Home"
16382,"Mark Hudspeth","Doug Martin",1,28,2014,"Away"
16382,"John ""Doc"" Holliday","Todd Monken",1,46,2014,"Away"
16382,"Brady Hoke","Pat Fitzgerald",1,1,2014,"Away"
16382,"Mark Dantonio","Urban Meyer",0,-12,2014,"Away"
16382,"Mark Helfrich","Kyle Whittingham",1,24,2014,"Away"
16382,"Mike Riley","Mike Leach",0,-7,2014,"Away"
16382,"Darrell Hazell","Barry Alvarez",0,-18,2014,"Away"
16382,"Darrell Hazell","Gary Andersen",0,-18,2014,"Away"
16382,"David Bailiff","Larry Coker",1,10,2014,"Home"
16382,"June Jones","Bill Blankenship",0,-10,2014,"Home"
16382,"Tom Mason","Bill Blankenship",0,-10,2014,"Home"
16382,"Charlie Strong","Dana Holgorsen",1,17,2014,"Home"
16382,"Sean Kugler","Jeff Brohm",0,-8,2014,"Home"
16382,"Jim L. Mora","Chris Petersen",1,14,2014,"Away"
16385,"Terry Bowden","Alex Wood",0,-31,2014,"Home"
16385,"Terry Bowden","Jeff Quinn",0,-31,2014,"Home"
16385,"Rod Carey","Matt Campbell",1,3,2014,"Home"
16386,"Pete Lembo","Mark Whipple",0,-14,2014,"Neutral"
16386,"Dino Babers","Paul Haynes",1,10,2014,"Home"
16387,"Sonny Dykes","Steve Sarkisian",0,-8,2014,"Home"
16387,"Tommy Tuberville","Ruffin McNeill",1,8,2014,"Home"
16387,"Todd Monken","Larry Coker",0,-2,2014,"Home"
16388,"George O'Leary","Bill Blankenship",1,24,2014,"Home"
16389,"Troy Calhoun","Brian Polian",1,7,2014,"Home"
16389,"Nick L. Saban","Dan Mullen",1,5,2014,"Home"
16389,"Scott Satterfield","Blake Anderson",1,5,2014,"Away"
16389,"Rich Rodriguez","Chris Petersen",1,1,2014,"Home"
16389,"Todd Graham","Mike Riley",0,-8,2014,"Home"
16389,"Bret Bielema","Les Miles",1,17,2014,"Home"
16389,"Jeff Monken","Jeff Brohm",0,-28,2014,"Home"
16389,"Gus Malzahn","Mark Richt",0,-27,2014,"Home"
16389,"Bryan Harsin","Rocky Long",1,9,2014,"Home"
16389,"Bronco Mendenhall","Bobby Hauck",1,19,2014,"Home"
16389,"Dan Enos","Chuck Martin",1,7,2014,"Home"
16389,"Dabo Swinney","Paul Johnson",0,-22,2014,"Home"
16389,"David Cutcliffe","Frank Beamer",0,-1,2014,"Away"
16389,"Chris Creighton","Phillip John ""PJ"" Fleck",0,-44,2014,"Home"
16389,"D.J. Durkin","Steve Spurrier",0,-3,2014,"Away"
16389,"Will Muschamp","Steve Spurrier",0,-3,2014,"Away"
16389,"Ron Turner","Rick Stockstill",1,10,2014,"Home"
16389,"Jimbo Fisher","Al Golden",1,4,2014,"Away"
16389,"Willie Fritz","Ken Niumatalolo",0,-33,2014,"Home"
16389,"Norm Chow","Ron Caragher",1,13,2014,"Away"
16389,"Paul Petrino","Larry Blakeney",0,-17,2014,"Away"
16389,"Tim Beckman","Kirk Ferentz",0,-16,2014,"Away"
16389,"Kevin Wilson","Kyle Flood",0,-22,2014,"Home"
16389,"Charlie Weis","Gary Patterson",0,-4,2014,"Away"
16389,"Clint Bowen","Gary Patterson",0,-4,2014,"Away"
16389,"Mark Stoops","Butch Jones",0,-34,2014,"Home"
16389,"Mark Hudspeth","Todd Berry",1,7,2014,"Away"
16389,"John ""Doc"" Holliday","David Bailiff",1,27,2014,"Home"
16389,"Randy Edsall","Mark Dantonio",0,-22,2014,"Away"
16389,"Justin Fuente","Curtis Johnson",1,31,2014,"Away"
16389,"Jerry Kill","Urban Meyer",0,-7,2014,"Away"
16389,"Gary Pinkel","Kevin Sumlin",1,7,2014,"Away"
16389,"Barney Cotton","Barry Alvarez",0,-35,2014,"Home"
16389,"Barney Cotton","Gary Andersen",0,-35,2014,"Home"
16389,"Bo Pelini","Barry Alvarez",0,-35,2014,"Home"
16389,"Bo Pelini","Gary Andersen",0,-35,2014,"Home"
16389,"Bob Davie","Matt Wells",0,-7,2014,"Home"
16389,"Larry Fedora","Paul Chryst",1,5,2014,"Home"
16389,"Dave Doeren","Dave Clawson",1,29,2014,"Home"
16389,"Dan McCarney","Sean Kugler",0,-18,2014,"Home"
16389,"Pat Fitzgerald","Brian Kelly",1,3,2014,"Away"
16389,"Bob Stoops","Kliff Kingsbury",1,12,2014,"Away"
16389,"Mike Gundy","Charlie Strong",0,-21,2014,"Away"
16389,"James Franklin","Matt Rhule",1,17,2014,"Home"
16389,"Joey Jones","Dennis Franchione",1,4,2014,"Home"
16389,"Willie Taggart","June Jones",1,1,2014,"Away"
16389,"Willie Taggart","Tom Mason",1,1,2014,"Away"
16389,"David Shaw","Kyle Whittingham",0,-3,2014,"Away"
16392,"Terry Bowden","Mark Whipple",1,24,2014,"Home"
16392,"Rod Carey","Frank Solich",1,7,2014,"Away"
16393,"Dino Babers","Matt Campbell",0,-7,2014,"Home"
16394,"Blake Anderson","Dennis Franchione",0,-18,2014,"Home"
16394,"David Cutcliffe","Larry Fedora",0,-25,2014,"Away"
16394,"Bill Snyder","Dana Holgorsen",1,6,2014,"Away"
16395,"Troy Calhoun","Rocky Long",0,-16,2014,"Home"
16395,"David Bailiff","Sean Kugler",1,18,2014,"Home"
16395,"Ron Caragher","Matt Wells",0,-34,2014,"Home"
16396,"Scott Satterfield","Mark Hudspeth",1,19,2014,"Away"
16396,"Rich Rodriguez","Kyle Whittingham",1,32,2014,"Away"
16396,"Todd Graham","Mike Leach",1,21,2014,"Home"
16396,"Bret Bielema","Hugh Freeze",1,30,2014,"Home"
16396,"Pete Lembo","Chris Creighton",1,15,2014,"Home"
16396,"Art Briles","Mike Gundy",1,21,2014,"Home"
16396,"Bryan Harsin","Craig Bohl",1,49,2014,"Away"
16396,"Steve Addazio","Jimbo Fisher",0,-3,2014,"Home"
16396,"Sonny Dykes","David Shaw",0,-21,2014,"Away"
16396,"George O'Leary","June Jones",1,46,2014,"Home"
16396,"George O'Leary","Tom Mason",1,46,2014,"Home"
16396,"Dan Enos","Phillip John ""PJ"" Fleck",0,-12,2014,"Away"
16396,"Tommy Tuberville","Bob Diaco",1,41,2014,"Away"
16396,"Dabo Swinney","Trent Miles",1,28,2014,"Home"
16396,"Mike MacIntyre","Mark Helfrich",0,-34,2014,"Home"
16396,"Dave Baldwin","Bob Davie",1,38,2014,"Home"
16396,"Jim McElwain","Bob Davie",1,38,2014,"Home"
16396,"Ruffin McNeill","Curtis Johnson",1,28,2014,"Home"
16396,"Charlie Partridge","Rick Stockstill",0,-1,2014,"Home"
16396,"Ron Turner","Dan McCarney",0,-3,2014,"Home"
16396,"Tim DeRuyter","Brian Polian",1,20,2014,"Away"
16396,"Norm Chow","Bobby Hauck",1,2,2014,"Home"
16396,"Tony Levine","Bill Blankenship",1,10,2014,"Home"
16396,"Tim Beckman","James Franklin",1,2,2014,"Home"
16396,"Kevin Wilson","Urban Meyer",0,-15,2014,"Home"
16396,"Kirk Ferentz","Barry Alvarez",0,-2,2014,"Away"
16396,"Kirk Ferentz","Gary Andersen",0,-2,2014,"Away"
16396,"Paul Rhoads","Kliff Kingsbury",0,-3,2014,"Away"
16396,"Charlie Weis","Bob Stoops",0,-37,2014,"Home"
16396,"Clint Bowen","Bob Stoops",0,-37,2014,"Home"
16396,"Todd Berry","Doug Martin",1,13,2014,"Away"
16396,"Skip Holtz","Bobby Wilder",0,-3,2014,"Home"
16396,"Bobby ""Bob"" Petrino","Brian Kelly",1,3,2014,"Away"
16396,"Randy Edsall","Brady Hoke",1,7,2014,"Away"
16396,"Justin Fuente","Willie Taggart",1,11,2014,"Home"
16396,"Al Golden","Mike London",0,-17,2014,"Home"
16396,"Mark Dantonio","Kyle Flood",1,42,2014,"Home"
16396,"Jerry Kill","Barney Cotton",1,4,2014,"Away"
16396,"Jerry Kill","Bo Pelini",1,4,2014,"Away"
16396,"Dan Mullen","Derek Mason",1,51,2014,"Home"
16396,"Gary Pinkel","Butch Jones",1,8,2014,"Away"
16396,"Pat Fitzgerald","Darrell Hazell",1,24,2014,"Away"
16396,"Mike Riley","Chris Petersen",0,-24,2014,"Home"
16396,"Paul Chryst","Scott Shafer",1,23,2014,"Home"
16396,"Joey Jones","Steve Spurrier",0,-25,2014,"Home"
16396,"Steve Sarkisian","Jim L. Mora",0,-18,2014,"Home"
16396,"Larry Coker","Jeff Brohm",0,-38,2014,"Home"
16396,"Frank Beamer","Dave Clawson",0,-3,2014,"Home"
16399,"Chuck Martin","Frank Solich",0,-3,2014,"Away"
16401,"Les Miles","Kevin Sumlin",1,6,2014,"Away"
16401,"Charlie Strong","Gary Patterson",0,-38,2014,"Away"
16402,"Troy Calhoun","Dave Baldwin",1,3,2014,"Home"
16402,"Troy Calhoun","Jim McElwain",1,3,2014,"Home"
16402,"Terry Bowden","Paul Haynes",0,-3,2014,"Home"
16402,"Rich Rodriguez","Todd Graham",1,7,2014,"Home"
16402,"Bret Bielema","Gary Pinkel",0,-7,2014,"Home"
16402,"Pete Lembo","Dino Babers",1,17,2014,"Away"
16402,"Alex Wood","Mark Whipple",1,20,2014,"Neutral"
16402,"Jeff Quinn","Mark Whipple",1,20,2014,"Neutral"
16402,"George O'Leary","Willie Taggart",1,16,2014,"Away"
16402,"Ruffin McNeill","Bill Blankenship",1,17,2014,"Away"
16402,"Chris Creighton","Matt Campbell",0,-36,2014,"Away"
16402,"Tony Levine","June Jones",1,26,2014,"Away"
16402,"Tony Levine","Tom Mason",1,26,2014,"Away"
16402,"Kirk Ferentz","Barney Cotton",0,-3,2014,"Away"
16402,"Kirk Ferentz","Bo Pelini",0,-3,2014,"Away"
16402,"John ""Doc"" Holliday","Jeff Brohm",0,-1,2014,"Away"
16402,"Ken Niumatalolo","Joey Jones",1,2,2014,"Away"
16402,"Rod Carey","Phillip John ""PJ"" Fleck",1,10,2014,"Away"
16402,"David Shaw","Jim L. Mora",1,21,2014,"Away"
16402,"Mike London","Frank Beamer",0,-4,2014,"Home"
16403,"Nick L. Saban","Gus Malzahn",1,11,2014,"Home"
16403,"Scott Satterfield","Paul Petrino",1,17,2014,"Home"
16403,"Blake Anderson","Doug Martin",1,33,2014,"Home"
16403,"Art Briles","Kliff Kingsbury",1,2,2014,"Neutral"
16403,"Bryan Harsin","Matt Wells",1,31,2014,"Home"
16403,"Steve Addazio","Scott Shafer",1,21,2014,"Home"
16403,"Bronco Mendenhall","Sonny Dykes",1,7,2014,"Away"
16403,"Tommy Tuberville","Matt Rhule",1,8,2014,"Away"
16403,"Dabo Swinney","Steve Spurrier",1,18,2014,"Home"
16403,"Mike MacIntyre","Kyle Whittingham",0,-4,2014,"Away"
16403,"Bob Diaco","Justin Fuente",0,-31,2014,"Home"
16403,"David Cutcliffe","Dave Clawson",1,20,2014,"Home"
16403,"D.J. Durkin","Jimbo Fisher",0,-5,2014,"Home"
16403,"Will Muschamp","Jimbo Fisher",0,-5,2014,"Home"
16403,"Charlie Partridge","Bobby Wilder",0,-3,2014,"Away"
16403,"Tim DeRuyter","Norm Chow",1,7,2014,"Home"
16403,"Mark Richt","Paul Johnson",0,-6,2014,"Away"
16403,"Willie Fritz","Todd Berry",1,6,2014,"Home"
16403,"Trent Miles","Dennis Franchione",0,-23,2014,"Away"
16403,"Tim Beckman","Pat Fitzgerald",1,14,2014,"Away"
16403,"Kevin Wilson","Darrell Hazell",1,7,2014,"Home"
16403,"Paul Rhoads","Dana Holgorsen",0,-13,2014,"Away"
16403,"Charlie Weis","Bill Snyder",0,-38,2014,"Home"
16403,"Clint Bowen","Bill Snyder",0,-38,2014,"Home"
16403,"Mark Stoops","Bobby ""Bob"" Petrino",0,-4,2014,"Home"
16403,"Mark Hudspeth","Larry Blakeney",1,19,2014,"Away"
16403,"Skip Holtz","David Bailiff",1,45,2014,"Home"
16403,"Randy Edsall","Kyle Flood",0,-3,2014,"Away"
16403,"Al Golden","Paul Chryst",0,-12,2014,"Away"
16403,"Brady Hoke","Urban Meyer",0,-14,2014,"Home"
16403,"Mark Dantonio","James Franklin",1,24,2014,"Away"
16403,"Rick Stockstill","Sean Kugler",0,-3,2014,"Home"
16403,"Jerry Kill","Barry Alvarez",0,-10,2014,"Home"
16403,"Jerry Kill","Gary Andersen",0,-10,2014,"Home"
16403,"Hugh Freeze","Dan Mullen",1,14,2014,"Home"
16403,"Brian Polian","Bobby Hauck",1,22,2014,"Away"
16403,"Bob Davie","Craig Bohl",1,6,2014,"Home"
16403,"Larry Fedora","Dave Doeren",0,-28,2014,"Away"
16403,"Dan McCarney","Larry Coker",0,-7,2014,"Home"
16403,"Brian Kelly","Steve Sarkisian",0,-35,2014,"Home"
16403,"Mark Helfrich","Mike Riley",1,28,2014,"Away"
16403,"Rocky Long","Ron Caragher",1,31,2014,"Home"
16403,"Butch Jones","Derek Mason",1,7,2014,"Away"
16403,"Chris Petersen","Mike Leach",1,18,2014,"Away"
16408,"George O'Leary","Ruffin McNeill",1,2,2014,"Away"
16409,"Rich Rodriguez","Mark Helfrich",0,-38,2014,"Home"
16409,"Dino Babers","Rod Carey",0,-34,2014,"Neutral"
16410,"Nick L. Saban","Gary Pinkel",1,29,2014,"Away"
16410,"Art Briles","Bill Snyder",1,11,2014,"Home"
16410,"Bryan Harsin","Tim DeRuyter",1,14,2014,"Home"
16410,"Tommy Tuberville","Tony Levine",1,7,2014,"Home"
16410,"Bob Diaco","June Jones",0,-7,2014,"Away"
16410,"Bob Diaco","Tom Mason",0,-7,2014,"Away"
16410,"Jimbo Fisher","Paul Johnson",1,2,2014,"Away"
16410,"Paul Rhoads","Gary Patterson",0,-52,2014,"Home"
16410,"Skip Holtz","John ""Doc"" Holliday",0,-3,2014,"Home"
16410,"Urban Meyer","Barry Alvarez",1,59,2014,"Neutral"
16410,"Urban Meyer","Gary Andersen",1,59,2014,"Neutral"
16410,"Bob Stoops","Mike Gundy",0,-3,2014,"Away"
16410,"Matt Rhule","Curtis Johnson",1,7,2014,"Away"
16417,"Jeff Monken","Ken Niumatalolo",0,-7,2014,"Neutral"
16424,"Troy Calhoun","Phillip John ""PJ"" Fleck",1,14,2014,"Away"
16424,"Dino Babers","Joey Jones",1,5,2014,"Neutral"
16424,"Dave Baldwin","Kyle Whittingham",0,-35,2014,"Home"
16424,"Jim McElwain","Kyle Whittingham",0,-35,2014,"Home"
16424,"Mark Hudspeth","Brian Polian",1,13,2014,"Away"
16424,"Sean Kugler","Matt Wells",0,-15,2014,"Home"
16426,"Bronco Mendenhall","Justin Fuente",0,-7,2014,"Home"
16427,"John ""Doc"" Holliday","Rod Carey",1,29,2014,"Neutral"
16428,"Dan Enos","Jeff Brohm",0,-1,2014,"Neutral"
16428,"Tim DeRuyter","David Bailiff",0,-24,2014,"Home"
16428,"Ken Niumatalolo","Rocky Long",1,1,2014,"Away"
16430,"George O'Leary","Dave Doeren",0,-7,2014,"Neutral"
16430,"Tim Beckman","Skip Holtz",0,-17,2014,"Home"
16430,"Larry Fedora","Kyle Flood",0,-19,2014,"Neutral"
16431,"Todd Graham","David Cutcliffe",1,5,2014,"Away"
16431,"Steve Addazio","James Franklin",0,-1,2014,"Neutral"
16431,"Tommy Tuberville","Frank Beamer",0,-16,2014,"Home"
16431,"Al Golden","Steve Spurrier",0,-3,2014,"Neutral"
16431,"Barney Cotton","Steve Sarkisian",0,-3,2014,"Home"
16431,"Bo Pelini","Steve Sarkisian",0,-3,2014,"Home"
16433,"Bret Bielema","Charlie Strong",1,24,2014,"Away"
16433,"Dabo Swinney","Bob Stoops",1,34,2014,"Away"
16433,"Kevin Sumlin","Dana Holgorsen",1,8,2014,"Away"
16434,"Mark Richt","Bobby ""Bob"" Petrino",1,23,2014,"Away"
16434,"Les Miles","Brian Kelly",0,-3,2014,"Home"
16434,"Randy Edsall","David Shaw",0,-24,2014,"Neutral"
16435,"Rich Rodriguez","Bryan Harsin",0,-8,2014,"Neutral"
16435,"Paul Johnson","Dan Mullen",1,15,2014,"Away"
16435,"Hugh Freeze","Gary Patterson",0,-39,2014,"Home"
16436,"Nick L. Saban","Urban Meyer",0,-7,2014,"Home"
16436,"Gus Malzahn","Barry Alvarez",0,-3,2014,"Home"
16436,"Gus Malzahn","Gary Andersen",0,-3,2014,"Home"
16436,"Art Briles","Mark Dantonio",0,-1,2014,"Neutral"
16436,"Jimbo Fisher","Mark Helfrich",0,-39,2014,"Home"
16436,"Jerry Kill","Gary Pinkel",0,-16,2014,"Home"
16437,"Tony Levine","Paul Chryst",1,1,2014,"Away"
16437,"Kirk Ferentz","Butch Jones",0,-17,2014,"Neutral"
16437,"Bill Snyder","Jim L. Mora",0,-5,2014,"Home"
16437,"Mike Gundy","Chris Petersen",1,8,2014,"Away"
16438,"Ruffin McNeill","D.J. Durkin",0,-8,2014,"Neutral"
16438,"Ruffin McNeill","Will Muschamp",0,-8,2014,"Neutral"
16439,"Blake Anderson","Matt Campbell",0,-19,2014,"Home"
16447,"Urban Meyer","Mark Helfrich",1,22,2014,"Neutral"
16681,"Rich Rodriguez","Larry Coker",1,10,2015,"Home"
16681,"Danny Barret","Ron Turner",0,-1,2015,"Away"
16681,"George O'Leary","Ron Turner",0,-1,2015,"Away"
16681,"John Bonamego","Mike Gundy",0,-11,2015,"Away"
16681,"Mike MacIntyre","Norm Chow",0,-8,2015,"Home"
16681,"David Cutcliffe","Curtis Johnson",1,30,2015,"Away"
16681,"Paul Petrino","Frank Solich",0,-17,2015,"Away"
16681,"Jim Harbaugh","Kyle Whittingham",0,-7,2015,"Home"
16681,"Jerry Kill","Gary Patterson",0,-6,2015,"Away"
16681,"Tracy Claeys","Gary Patterson",0,-6,2015,"Away"
16681,"Larry Fedora","Shawn Elliott",0,-4,2015,"Home"
16681,"Larry Fedora","Steve Spurrier",0,-4,2015,"Home"
16681,"Derek Mason","Jeff Brohm",0,-2,2015,"Away"
16682,"Art Briles","Chad Morris",1,35,2015,"Away"
16682,"Bryan Harsin","Chris Petersen",1,3,2015,"Home"
16682,"Trent Miles","Brad Lambert",0,-3,2015,"Away"
16682,"Mark Dantonio","Phillip John ""PJ"" Fleck",1,13,2015,"Away"
16683,"Terry Bowden","Bob Stoops",0,-38,2015,"Home"
16683,"Nick L. Saban","Paul Chryst",1,18,2015,"Neutral"
16683,"Todd Graham","Kevin Sumlin",0,-21,2015,"Home"
16683,"Bret Bielema","Sean Kugler",1,35,2015,"Home"
16683,"Blake Anderson","Clay Helton",0,-49,2015,"Home"
16683,"Blake Anderson","Steve Sarkisian",0,-49,2015,"Home"
16683,"Gus Malzahn","Bobby ""Bob"" Petrino",1,7,2015,"Away"
16683,"Dino Babers","Butch Jones",0,-29,2015,"Home"
16683,"Bronco Mendenhall","Mike Riley",1,5,2015,"Away"
16683,"Chris Creighton","Bobby Wilder",0,-4,2015,"Away"
16683,"Jim McElwain","Doug Martin",1,48,2015,"Home"
16683,"Charlie Partridge","Philip Montgomery",0,-3,2015,"Home"
16683,"Jimbo Fisher","Dennis Franchione",1,43,2015,"Home"
16683,"Bryan McClendon","John Mumford",1,37,2015,"Home"
16683,"Bryan McClendon","Todd Berry",1,37,2015,"Home"
16683,"Mark Richt","John Mumford",1,37,2015,"Home"
16683,"Mark Richt","Todd Berry",1,37,2015,"Home"
16683,"Dell McGee","Dana Holgorsen",0,-44,2015,"Home"
16683,"Willie Fritz","Dana Holgorsen",0,-44,2015,"Home"
16683,"Bill Cubit","Paul Haynes",1,49,2015,"Home"
16683,"Mark Stoops","Mark Hudspeth",1,7,2015,"Home"
16683,"Dan Mullen","Todd Monken",1,18,2015,"Away"
16683,"Tony Sanchez","Rod Carey",0,-8,2015,"Home"
16683,"Dave Doeren","Neal Brown",1,28,2015,"Home"
16683,"Pat Fitzgerald","David Shaw",1,10,2015,"Home"
16683,"Brian Kelly","Charlie Strong",1,35,2015,"Home"
16683,"James Franklin","Matt Rhule",0,-17,2015,"Home"
16683,"Jim L. Mora","Mike London",1,18,2015,"Home"
16684,"John ""Doc"" Holliday","Darrell Hazell",1,10,2015,"Home"
16685,"Urban Meyer","Frank Beamer",1,18,2015,"Away"
16688,"Skip Holtz","Jeff Brohm",0,-3,2015,"Home"
16689,"Charlie Partridge","Al Golden",0,-24,2015,"Away"
16689,"Charlie Partridge","Larry Scott",0,-24,2015,"Away"
16689,"Kyle Whittingham","Matt Wells",1,10,2015,"Home"
16690,"Troy Calhoun","Ron Caragher",1,21,2015,"Home"
16690,"Terry Bowden","Pat Narduzzi",0,-17,2015,"Away"
16690,"Nick L. Saban","Rick Stockstill",1,27,2015,"Home"
16690,"Scott Satterfield","Dabo Swinney",0,-31,2015,"Home"
16690,"Rich Rodriguez","Brian Polian",1,24,2015,"Away"
16690,"Bret Bielema","Matt Campbell",0,-4,2015,"Neutral"
16690,"Blake Anderson","Gary Pinkel",0,-7,2015,"Away"
16690,"Jeff Monken","Bob Diaco",0,-5,2015,"Home"
16690,"Pete Lembo","Kevin Sumlin",0,-33,2015,"Home"
16690,"Bryan Harsin","Bronco Mendenhall",0,-11,2015,"Home"
16690,"Dino Babers","Mike Locksley",1,21,2015,"Away"
16690,"Dino Babers","Randy Edsall",1,21,2015,"Away"
16690,"Lance Leipold","James Franklin",0,-13,2015,"Home"
16690,"Sonny Dykes","Rocky Long",1,28,2015,"Home"
16690,"Danny Barret","David Shaw",0,-24,2015,"Home"
16690,"George O'Leary","David Shaw",0,-24,2015,"Home"
16690,"Tommy Tuberville","Matt Rhule",0,-8,2015,"Away"
16690,"Mike MacIntyre","Mark Whipple",1,34,2015,"Home"
16690,"Mike Bobo","Jerry Kill",0,-3,2015,"Away"
16690,"Mike Bobo","Tracy Claeys",0,-3,2015,"Away"
16690,"Ruffin McNeill","Jim McElwain",0,-7,2015,"Home"
16690,"Chris Creighton","Craig Bohl",1,19,2015,"Away"
16690,"Ron Turner","Kevin Wilson",0,-14,2015,"Home"
16690,"Jimbo Fisher","Willie Taggart",1,20,2015,"Home"
16690,"Tim DeRuyter","Hugh Freeze",0,-52,2015,"Home"
16690,"Bryan McClendon","Derek Mason",1,17,2015,"Away"
16690,"Mark Richt","Derek Mason",1,17,2015,"Away"
16690,"Dell McGee","Phillip John ""PJ"" Fleck",1,26,2015,"Home"
16690,"Willie Fritz","Phillip John ""PJ"" Fleck",1,26,2015,"Home"
16690,"Trent Miles","Doug Martin",1,2,2015,"Away"
16690,"Paul Johnson","Curtis Johnson",1,55,2015,"Home"
16690,"Norm Chow","Urban Meyer",0,-38,2015,"Home"
16690,"Tom Herman","Bobby ""Bob"" Petrino",1,3,2015,"Away"
16690,"Paul Petrino","Clay Helton",0,-50,2015,"Home"
16690,"Paul Petrino","Steve Sarkisian",0,-50,2015,"Home"
16690,"Kirk Ferentz","Paul Rhoads",1,14,2015,"Away"
16690,"David Beaty","Darrell Dickey",0,-32,2015,"Away"
16690,"David Beaty","Justin Fuente",0,-32,2015,"Away"
16690,"Bill Snyder","Larry Coker",1,27,2015,"Away"
16690,"Mark Stoops","Shawn Elliott",1,4,2015,"Away"
16690,"Mark Stoops","Steve Spurrier",1,4,2015,"Away"
16690,"Les Miles","Dan Mullen",1,2,2015,"Away"
16690,"John ""Doc"" Holliday","Frank Solich",0,-11,2015,"Home"
16690,"Chuck Martin","Paul Chryst",0,-58,2015,"Home"
16690,"Jim Harbaugh","Gary Andersen",1,28,2015,"Home"
16690,"Mark Dantonio","Mark Helfrich",1,3,2015,"Home"
16690,"Mike Riley","Joey Jones",1,39,2015,"Home"
16690,"Tony Sanchez","Jim L. Mora",0,-34,2015,"Away"
16690,"Bob Davie","Philip Montgomery",0,-19,2015,"Away"
16690,"Dan McCarney","Chad Morris",0,-18,2015,"Home"
16690,"Mike Canales & Chris Cosh","Chad Morris",0,-18,2015,"Home"
16690,"Brian Kelly","Mike London",1,7,2015,"Away"
16690,"Bob Stoops","Butch Jones",1,7,2015,"Away"
16690,"David Bailiff","Charlie Strong",0,-14,2015,"Home"
16690,"Kyle Flood","Mike Leach",0,-3,2015,"Away"
16690,"Scott Shafer","Dave Clawson",1,13,2015,"Home"
16690,"Sean Kugler","Kliff Kingsbury",0,-49,2015,"Home"
16695,"Dabo Swinney","Bobby ""Bob"" Petrino",1,3,2015,"Away"
16696,"Todd Graham","Bob Davie",1,24,2015,"Home"
16696,"Steve Addazio","Jimbo Fisher",0,-14,2015,"Away"
16697,"Troy Calhoun","Mark Dantonio",0,-14,2015,"Home"
16697,"Nick L. Saban","Hugh Freeze",0,-6,2015,"Away"
16697,"Bret Bielema","Kliff Kingsbury",0,-11,2015,"Away"
16697,"Jeff Monken","Dave Clawson",0,-3,2015,"Away"
16697,"Gus Malzahn","Les Miles",0,-24,2015,"Home"
16697,"Pete Lembo","Chris Creighton",1,11,2015,"Away"
16697,"Dino Babers","Darrell Dickey",0,-3,2015,"Away"
16697,"Dino Babers","Justin Fuente",0,-3,2015,"Away"
16697,"Bronco Mendenhall","Jim L. Mora",0,-1,2015,"Home"
16697,"Lance Leipold","Charlie Partridge",1,18,2015,"Away"
16697,"Sonny Dykes","Charlie Strong",1,1,2015,"Away"
16697,"John Bonamego","Scott Shafer",0,-3,2015,"Home"
16697,"Tommy Tuberville","Chuck Martin",1,4,2015,"Away"
16697,"Mike MacIntyre","Mike Bobo",1,3,2015,"Neutral"
16697,"Bob Diaco","Gary Pinkel",0,-3,2015,"Home"
16697,"David Cutcliffe","Pat Fitzgerald",0,-9,2015,"Away"
16697,"Ruffin McNeill","Ken Niumatalolo",0,-24,2015,"Home"
16697,"Jim McElwain","Mark Stoops",1,5,2015,"Away"
16697,"Tim DeRuyter","Kyle Whittingham",0,-21,2015,"Away"
16697,"Bryan McClendon","Shawn Elliott",1,32,2015,"Home"
16697,"Bryan McClendon","Steve Spurrier",1,32,2015,"Home"
16697,"Mark Richt","Shawn Elliott",1,32,2015,"Home"
16697,"Mark Richt","Steve Spurrier",1,32,2015,"Home"
16697,"Trent Miles","Mark Helfrich",0,-33,2015,"Home"
16697,"Paul Johnson","Brian Kelly",0,-8,2015,"Home"
16697,"Bill Cubit","Larry Fedora",0,-34,2015,"Home"
16697,"Kevin Wilson","Jeff Brohm",1,3,2015,"Home"
16697,"Kirk Ferentz","Pat Narduzzi",1,3,2015,"Home"
16697,"Paul Rhoads","Matt Campbell",0,-7,2015,"Home"
16697,"Bill Snyder","Skip Holtz",1,6,2015,"Home"
16697,"Paul Haynes","Jerry Kill",0,-3,2015,"Home"
16697,"Paul Haynes","Tracy Claeys",0,-3,2015,"Home"
16697,"Mike Locksley","Willie Taggart",1,18,2015,"Home"
16697,"Randy Edsall","Willie Taggart",1,18,2015,"Home"
16697,"Mark Whipple","Matt Rhule",0,-2,2015,"Neutral"
16697,"Al Golden","Mike Riley",1,3,2015,"Home"
16697,"Larry Scott","Mike Riley",1,3,2015,"Home"
16697,"Jim Harbaugh","Tony Sanchez",1,21,2015,"Home"
16697,"Rick Stockstill","Brad Lambert",1,59,2015,"Home"
16697,"Brian Polian","Kevin Sumlin",0,-17,2015,"Home"
16697,"Doug Martin","Sean Kugler",0,-3,2015,"Away"
16697,"Dave Doeren","Bobby Wilder",1,24,2015,"Away"
